Occurrence;From;To;Sentiment;Index;Context
" Should n'ta lost me temper ,  he said ruefully , "" but it did n't work anyway . Meant ter turn him into a pig , but I suppose he was so much like a pig anyway there was n't much left ter do . """;Hagrid;Harry,Vernon,Petunia,Dursley;0.1;1008;27
 Be grateful if yeh did n't mention that ter anyone at Hogwarts ,  he said .;Hagrid;Hagrid,Vernon,Petunia,Dursley;0.0;1010;27
 I 'm - er - not supposed ter do magic , strictly speakin ' . I was allowed ter do a bit ter follow yeh an ' get yer letters to yeh an ' stuff - one o ' the reasons I was so keen ter take on the job . ;Hagrid;Harry,Vernon,Petunia,Dursley;0.5;1011;27
 Why are n't you supposed to do magic ?  asked Harry .;Harry;Hagrid,Vernon,Petunia,Dursley;0.5;1012;27
 Oh , well - I was at Hogwarts meself but I - er - got expelled , ter tell yeh the truth . In me third year . They snapped me wand in half an ' everything . But Dumbledore let me stay on as gamekeeper . Great man , Dumbledore . ;Hagrid;Dumbledore;0.211111111111;1013;27
 Why were you expelled ? ;Harry;Hagrid,Vernon,Petunia,Dursley;0.0;1014;27
 It 's gettin ' late and we 've got lots ter do tomorrow ,  said Hagrid loudly .;Hagrid;Harry,Vernon,Petunia,Dursley;-0.1;1015;27
 Gotta get up ter town , get all yer books an ' that . ;Hagrid;Hagrid,Harry,Petunia,Dursley;0.0;1016;27
 You can kip under that ,  he said .;Hagrid;Hagrid,Vernon,Petunia,Dursley;0.0;1018;27
 Don ' mind if it wriggles a bit , I think I still got a couple o ' doormice in one o ' the pockets . ;Hagrid;Harry,Vernon,Petunia,Dursley;0.0;1019;27
"All right , "" Harry mumbled , "" I 'm getting up . """;Harry;Hagrid;0.285714285714;1037;28
 Do n't do that . ;Hagrid;Harry;0.0;1044;28
 Hagrid !  said Harry loudly .;Harry;Hagrid;0.1;1046;28
 There 's an owl - ;Harry;Harry;0.0;1047;28
 Pay him ,  Hagrid grunted into the sofa .;Hagrid;Harry;0.0;1048;28
 What ? ;Harry;Harry;0.0;1049;28
 He wants payin ' fer deliverin ' the paper . Look in the pockets . ;Hagrid;Harry;0.2;1050;28
 Give him five Knuts ,  said Hagrid sleepily .;Hagrid;Knuts;0.0;1052;28
 Knuts ? ;Harry;Harry;0.0;1053;28
 The little bronze ones . ;Hagrid;Hagrid;-0.1875;1054;28
 Best be off , Harry , lots ter do today , gotta get up ter London an ' buy all yer stuff fer school . ;Hagrid;Harry;1.0;1058;28
 Um - Hagrid ? ;Harry;Harry;0.0;1061;28
 Mm ?  said Hagrid , who was pulling on his huge boots .;Hagrid;Harry;0.4;1062;28
 I have n't got any money - and you heard Uncle Vernon last night...he wo n't pay for me to go and learn magic . ;Harry;Vernon;0.25;1063;28
 Do n't worry about that ,  said Hagrid , standing up and scratching his head .;Hagrid;Harry;0.0;1064;28
 D'yeh think yer parents did n't leave yeh anything ? ;Hagrid;Harry;0.0;1065;28
 But if their house was destroyed - ;Harry;Harry;0.0;1066;28
 They didn ' keep their gold in the house , boy ! Nah , first stop fer us is Gringotts . Wizards ' bank . Have a sausage , they 're not bad cold - an ' I wouldn ' say no teh a bit o ' yer birthday cake , neither . ;Hagrid;Gringotts;-3.70074341542e-17;1067;28
 Wizards have banks ? ;Harry;Wizards;0.0;1068;28
 Just the one . Gringotts . Run by goblins . ;Hagrid;Hagrid;0.0;1069;28
 Goblins ? ;Harry;Harry;0.0;1071;28
 Yeah - so yeh 'd be mad ter try an ' rob it , I 'll tell yeh that . Never mess with goblins , Harry . Gringotts is the safest place in the world fer anything yeh want ter keep safe - ' cept maybe Hogwarts . As a matter o ' fact , I gotta visit Gringotts anyway . Fer Dumbledore . Hogwarts business .  Hagrid drew himself up proudly .;Hagrid;Gringotts;0.190625;1072;28
 He usually gets me ter do important stuff fer him . Fetchin ' you - gettin ' things from Gringotts - knows he can trust me , see . ;Hagrid;Harry;0.75;1073;28
 Got everythin ' ? Come on , then . ;Hagrid;Harry;0.0;1074;28
 How did you get here ?  Harry asked , looking around for another boat .;Harry;Hagrid;0.0;1078;28
 Flew ,  said Hagrid .;Hagrid;Harry;0.0;1079;28
 Flew ? ;Harry;Harry;0.0;1080;28
 Yeah - but we 'll go back in this . Not s'pposed ter use magic now I 've got yeh . ;Hagrid;Harry;0.25;1081;28
 Seems a shame ter row , though ,  said Hagrid , giving Harry another of his sideways looks .;Hagrid;Harry;0.0;1083;28
 If I was ter - er - speed things up a bit , would yeh mind not mentionin ' it at Hogwarts ? ;Hagrid;Harry;0.0;1084;28
 Of course not ,  said Harry , eager to see more magic .;Harry;Hagrid;0.5;1085;28
 Why would you be mad to try and rob Gringotts ?  Harry asked .;Harry;Gringotts;-0.625;1087;28
 Spells - enchantments ,  said Hagrid , unfolding his newspaper as he spoke .;Hagrid;Harry;0.0;1088;28
 They say there 's dragons guardin ' the high security vaults . And then yeh gotta find yer way - Gringotts is hundreds of miles under London , see . Deep under the Underground . Yeh 'd die of hunger tryin ' ter get out , even if yeh did manage ter get yer hands on summat . ;Hagrid;Gringotts;0.08;1089;28
 Ministry o ' Magic messin ' things up as usual ,  Hagrid muttered , turning the page .;Hagrid;Harry;0.125;1092;28
 There 's a Ministry of Magic ?  Harry asked , before he could stop himself .;Harry;Ministry;0.5;1093;28
 ' Course ,  said Hagrid .;Hagrid;Harry;0.0;1094;28
 They wanted Dumbledore fer Minister , o ' course , but he 'd never leave Hogwarts , so old Cornelius Fudge got the job . Bungler if ever there was one . So he pelts Dumbledore with owls every morning , askin ' fer advice . ;Hagrid;Fudge,Hogwarts;0.1;1095;28
 But what does a Ministry of Magic do ? ;Harry;Magic;0.5;1096;28
 Well , their main job is to keep it from the Muggles that there 's still witches an ' wizards up an ' down the country . ;Hagrid;Harry;0.00555555555556;1097;28
 Why ? ;Harry;Harry;0.0;1098;28
 Why ? Blimey , Harry , everyone 'd be wantin ' magic solutions to their problems . Nah , we 're best left alone . ;Hagrid;Harry;0.5;1099;28
"Not only was Hagrid twice as tall as anyone else , he kept pointing at perfectly ordinary things like parking meters and saying loudly , "" See that , Harry ? Things these Muggles dream up , eh ? """;Hagrid;Harry;-0.05;1104;28
" Hagrid ,  said Harry , panting a bit as he ran to keep up , "" did you say there are dragons at Gringotts ? """;Harry;Hagrid;0.0;1105;28
 Well , so they say ,  said Hagrid .;Hagrid;Harry;0.0;1106;28
 Crikey , I 'd like a dragon . ;Hagrid;Harry;0.0;1107;28
 You 'd like one ? ;Harry;Harry;0.0;1108;28
 Wanted one ever since I was a kid - here we go . ;Hagrid;Harry;0.0;1109;28
"Hagrid , who did n't understand "" Muggle money , "" as he called it , gave the bills to Harry so he could buy their tickets .";Hagrid;Harry;0.0;1112;28
 Still got yer letter , Harry ?  he asked as he counted stitches .;Hagrid;Harry;0.0;1115;28
 Good ,  said Hagrid .;Hagrid;Harry;0.7;1117;28
 There 's a list there of everything yeh need . ;Hagrid;Harry;0.0;1118;28
 Can we buy all this in London ?  Harry wondered aloud .;Harry;Hagrid;0.0;1155;29
 If yeh know where to go ,  said Hagrid .;Hagrid;Harry;0.0;1156;29
 I do n't know how the Muggles manage without magic ,  he said as they climbed a broken-down escalator that led up to a bustling road lined with shops .;Hagrid;Muggle;0.5;1161;30
" This is it ,  said Hagrid , coming to a halt , "" the Leaky Cauldron . It 's a famous place . """;Hagrid;;0.5;1169;30
"Everyone seemed to know Hagrid  ,  they waved and smiled at him , and the bartender reached for a glass , saying , "" The usual , Hagrid ? """;;Harry,Diggle,Quirrell,Hags,Apothecary;0.175;1181;31
 Ca n't , Tom , I 'm on Hogwarts business ,  said Hagrid , clapping his great hand on Harry 's shoulder and making Harry 's knees buckle .;Hagrid;Harry,Diggle,Quirrell,Hags,Apothecary;0.8;1182;31
" Good Lord ,  said the bartender , peering at Harry , "" is this - can this be - ? """;;Hagrid,Diggle,Quirrell,Hags,Apothecary;0.7;1183;31
" Bless my soul ,  whispered the old bartender , "" Harry Potter...what an honor . """;;Harry,Diggle,Quirrell,Hags,Apothecary;0.1;1185;31
 Welcome back , Mr. Potter , welcome back . ;;Hagrid,Diggle,Quirrell,Hags,Apothecary;0.4;1187;31
 Doris Crockford , Mr. Potter , ca n't believe I 'm meeting you at last . ;;Harry,Diggle,Quirrell,Hags,Apothecary;0.0;1193;31
 So proud , Mr. Potter , I 'm just so proud . ;;Hagrid,Diggle,Quirrell,Hags,Apothecary;0.8;1194;31
 Always wanted to shake your hand - I 'm all of a flutter . ;;Harry,Diggle,Quirrell,Hags,Apothecary;0.0;1195;31
 Delighted , Mr. Potter , just ca n't tell you , Diggle 's the name , Dedalus Diggle . ;Diggle;Hagrid,Harry,Diggle,Hags,Apothecary;0.7;1196;31
 I 've seen you before !  said Harry , as Dedalus Diggle 's top hat fell off in his excitement .;Harry;Hagrid,Diggle,Quirrell,Hags,Apothecary;0.5;1197;31
 You bowed to me once in a shop . ;Harry;Harry,Diggle,Quirrell,Hags,Apothecary;0.0;1198;31
 He remembers !  cried Dedalus Diggle , looking around at everyone .;Diggle;Hagrid,Harry,Quirrell,Hags,Apothecary;0.0;1199;31
 Did you hear that ? He remembers me !  Harry shook hands again and again - Doris Crockford kept coming back for more .;;Hagrid,Diggle,Quirrell,Hags,Apothecary;0.25;1200;31
 Professor Quirrell !  said Hagrid .;Hagrid;Harry,Diggle,Quirrell,Hags,Apothecary;0.0;1203;31
 Harry , Professor Quirrell will be one of your teachers at Hogwarts . ;Hagrid;Quirrell;0.0;1204;31
" P-P-Potter ,  stammered Professor Quirrell , grasping Harry 's hand , "" c-ca n't t-tell you how p-pleased I am to meet you . """;Quirrell;Hagrid,Harry,Diggle,Hags,Apothecary;0.0;1205;31
 What sort of magic do you teach , Professor Quirrell ? ;Harry;Harry,Diggle,Quirrell,Hags,Apothecary;0.5;1206;31
 D-Defense Against the D-D-Dark Arts ,  muttered Professor Quirrell , as though he 'd rather not think about it .;Quirrell;Hagrid,Harry,Diggle,Hags,Apothecary;0.0;1207;31
 N-not that you n-need it , eh , P-P-Potter ?  He laughed nervously .;Quirrell;Harry,Diggle,Quirrell,Hags,Apothecary;0.7;1208;31
 You 'll be g-getting all your equipment , I suppose ? I 've g-got to p-pick up a new b-book on vampires , m-myself .  He looked terrified at the very thought .;Quirrell;Hagrid,Diggle,Quirrell,Hags,Apothecary;0.168181818182;1209;31
 Must get on - lots ter buy . Come on , Harry . ;Hagrid;Hagrid,Harry,Diggle,Hags,Apothecary;0.0;1213;31
 Told yeh , did n't I ? Told yeh you was famous . Even Professor Quirrell was tremblin ' ter meet yeh - mind you , he 's usually tremblin ' . ;Hagrid;Quirrell;0.125;1216;31
 Is he always that nervous ? ;Harry;Hagrid,Diggle,Quirrell,Hags,Apothecary;0.0;1217;31
 Oh , yeah . Poor bloke . Brilliant mind . He was fine while he was studyin ' outta books but then he took a year off ter get some firsthand experience....They say he met vampires in the Black Forest , and there was a nasty bit o ' trouble with a hag - never been the same since . Scared of the students , scared of his own subject - now , where 's me umbrella ? ;Hagrid;Hagrid,Harry,Diggle,Quirrell,Apothecary;-0.00185185185185;1218;31
 Three up...two across ...  he muttered .;Hagrid;Harry,Diggle,Quirrell,Hags,Apothecary;0.0;1223;31
 Right , stand back , Harry . ;Hagrid;Hagrid,Diggle,Quirrell,Hags,Apothecary;0.142857142857;1224;31
" Welcome ,  said Hagrid , "" to Diagon Alley . """;Hagrid;Harry,Diggle,Quirrell,Hags,Apothecary;0.8;1227;31
" Yeah , you 'll be needin ' one ,  said Hagrid , "" but we gotta get yer money first . """;Hagrid;Harry,Diggle,Quirrell,Hags,Apothecary;0.25;1233;31
"A plump woman outside an Apothecary was shaking her head as they passed , saying , "" Dragon liver , seventeen Sickles an ounce , they 're mad ... """;;Hagrid,Harry,Diggle,Quirrell,Hags;-0.3125;1236;31
" Look ,  Harry heard one of them say , "" the new Nimbus Two Thousand - fastest ever - "" There were shops selling robes , shops selling telescopes and strange silver instruments Harry had never seen before , windows stacked with barrels of bat spleens and eels ' eyes , tottering piles of spell books , quills , and rolls of parchment , potion bottles , globes of the moon ...";;Hagrid,Diggle,Quirrell,Hags,Apothecary;0.0431818181818;1239;31
 Gringotts ,  said Hagrid .;Hagrid;Harry,Diggle,Quirrell,Hags,Apothecary;0.0;1240;31
 Yeah , that 's a goblin ,  said Hagrid quietly as they walked up the white stone steps toward him .;Hagrid;Harry,Diggle,Quirrell,Hags,Apothecary;0.0;1243;31
 Like I said , Yeh 'd be mad ter try an ' rob it ,  said Hagrid .;Hagrid;Yeh;-0.625;1257;32
 Morning ,  said Hagrid to a free goblin .;Hagrid;Harry;0.4;1262;32
 We 've come ter take some money outta Mr. Harry Potter 's safe . ;Hagrid;Harry;0.5;1263;32
 You have his key , sir ? ;;Harry;0.0;1264;32
 Got it here somewhere ,  said Hagrid , and he started emptying his pockets onto the counter , scattering a handful of moldy dog biscuits over the goblin 's book of numbers .;Hagrid;Harry;0.0;1265;32
 Got it ,  said Hagrid at last , holding up a tiny golden key .;Hagrid;Harry;0.75;1268;32
 That seems to be in order . ;;Harry;0.0;1270;32
 An ' I 've also got a letter here from Professor Dumbledore ,  said Hagrid importantly , throwing out his chest .;Hagrid;Harry;0.4;1271;32
 It 's about the You-Know-What in vault seven hundred and thirteen . ;Hagrid;Harry;0.0;1272;32
" Very well ,  he said , handing it back to Hagrid , "" I will have someone take you down to both vaults . Griphook ! """;;Harry;0.00185185185185;1274;32
 What 's the You-Know-What in vault seven hundred and thirteen ?  Harry asked .;Harry;Hagrid;0.0;1277;32
 Ca n't tell yeh that ,  said Hagrid mysteriously .;Hagrid;Harry;0.0;1278;32
 Very secret . Hogwarts business . Dumbledore 's trusted me . More'n my job 's worth ter tell yeh that . ;Hagrid;Harry;-0.11;1279;32
" I never know ,  Harry called to Hagrid over the noise of the cart , "" what 's the difference between a stalagmite and a stalactite ? """;Harry;Hagrid,Griphook;0.0;1291;33
 Stalagmite 's got an ' m ' in it ,  said Hagrid .;Hagrid;Harry,Griphook;0.0;1292;33
 An ' don ' ask me questions just now , I think I 'm gonna be sick . ;Hagrid;Harry,Hagrid;-0.714285714286;1293;33
 All yours ,  smiled Hagrid .;Hagrid;Harry,Griphook;0.6;1300;33
 The gold ones are Galleons ,  he explained .;Hagrid;Galleons;0.0;1306;33
 Seventeen silver Sickles to a Galleon and twenty-nine Knuts to a Sickle , it 's easy enough . Right , that should be enough fer a couple o ' terms , we 'll keep the rest safe for yeh .  He turned to Griphook .;Hagrid;Harry,Griphook;0.24380952381;1307;33
 Vault seven hundred and thirteen now , please , and can we go more slowly ? ;Hagrid;Hagrid,Griphook;0.1;1308;33
 One speed only ,  said Griphook .;Griphook;Harry,Hagrid;0.0;1309;33
 Stand back ,  said Griphook importantly .;Griphook;Harry,Hagrid;0.2;1314;33
 If anyone but a Gringotts goblin tried that , they 'd be sucked through the door and trapped in there ,  said Griphook .;Griphook;Gringotts;-0.2;1316;33
 How often do you check to see if anyone 's inside ?  Harry asked .;Harry;Hagrid,Griphook;0.0;1317;33
 About once every ten years ,  said Griphook with a rather nasty grin .;Griphook;Harry,Hagrid;-0.5;1318;33
 Come on , back in this infernal cart , and do n't talk to me on the way back , it 's best if I keep me mouth shut ,  said Hagrid .;Hagrid;Harry,Griphook;0.333333333333;1323;33
 Might as well get yer uniform ,  said Hagrid , nodding toward Madam Malkin 's Robes for All Occasions .;Hagrid;Harry;0.0;1328;34
 Listen , Harry , would yeh mind if I slipped off fer a pick-me-up in the Leaky Cauldron ? I hate them Gringotts carts .  He did still look a bit sick , so Harry entered Madam Malkin 's shop alone , feeling nervous .;Hagrid;Gringotts;-0.757142857143;1329;34
 Hogwarts , dear ?  she said , when Harry started to speak .;;Hagrid;0.0;1331;34
 Got the lot here - another young man being fitted up just now , in fact . ;;Harry;0.1;1332;34
" Hello ,  said the boy , "" Hogwarts , too ? """;Malfoy;Harry;0.0;1335;34
 Yes ,  said Harry .;Harry;Hagrid;0.0;1336;34
 My father 's next door buying my books and mother 's up the street looking at wands ,  said the boy .;Malfoy;Harry;0.0;1337;34
 Then I 'm going to drag them off to took at racing brooms . I do n't see why first years ca n't have their own . I think I 'll bully father into getting me one and I 'll smuggle it in somehow . ;Malfoy;Hagrid;0.25;1339;34
 Have you got your own broom ?  the boy went on .;Malfoy;Harry;0.6;1341;34
 No ,  said Harry .;Harry;Hagrid;0.0;1342;34
 Play Quidditch at all ? ;Malfoy;Harry;0.0;1343;34
 No ,  Harry said again , wondering what on earth Quidditch could be .;Harry;Hagrid;0.0;1344;34
 I do - Father says it 's a crime if I 'm not picked to play for my house , and I must say , I agree . Know what house you 'll be in yet ? ;Malfoy;Fat;0.0;1345;34
 No ,  said Harry , feeling more stupid by the minute .;Harry;Hagrid;-0.15;1346;34
 Well , no one really knows until they get there , do they , but I know I 'll be in Slytherin , all our family have been - imagine being in Hufflepuff , I think I 'd leave , would n't you ? ;Malfoy;Harry;0.2;1347;34
 Mmm ,  said Harry , wishing he could say something a bit more interesting .;Harry;Hagrid;0.5;1348;34
 I say , look at that man !  said the boy suddenly , nodding toward the front window .;Malfoy;Harry;0.0;1349;34
 That 's Hagrid ,  said Harry , pleased to know something the boy did n't .;Harry;Hagrid;0.5;1351;34
 He works at Hogwarts . ;Harry;Harry;0.0;1352;34
" Oh ,  said the boy , "" I 've heard of him . He 's a sort of servant , is n't he ? """;Malfoy;Harry;0.0;1353;34
 He 's the gamekeeper ,  said Harry .;Harry;Hagrid;0.0;1354;34
 Yes , exactly . I heard he 's a sort of savage - lives in a hut on the school grounds and every now and then he gets drunk , tries to do magic , and ends up setting fire to his bed . ;Malfoy;Harry;0.0375;1356;34
 I think he 's brilliant ,  said Harry coldly .;Harry;Hagrid;0.15;1357;34
 Do you ?  said the boy , with a slight sneer .;Malfoy;Harry;-0.166666666667;1358;34
 Why is he with you ? Where are your parents ? ;Malfoy;Harry;0.0;1359;34
 They 're dead ,  said Harry shortly .;Harry;Hagrid;-0.1;1360;34
 Oh , sorry ,  said the other , not sounding sorry at all .;Malfoy;Harry;-0.375;1362;34
 But they were our kind , were n't they ? ;Malfoy;Harry;0.6;1363;34
 They were a witch and wizard , if that 's what you mean . ;Harry;Harry;-0.3125;1364;34
 I really do n't think they should let the other sort in , do you ? They 're just not the same , they 've never been brought up to know our ways . Some of them have never even heard of Hogwarts until they get the letter , imagine . I think they should keep it in the old wizarding families . What 's your surname , anyway ? ;Malfoy;Harry;-0.03125;1365;34
"But before Harry could answer , Madam Malkin said , "" That 's you done , my dear , "" and Harry , not sorry for an excuse to stop talking to the boy , hopped down from the footstool .";;Hagrid;0.0148148148148;1366;34
 Well , I 'll see you at Hogwarts , I suppose ,  said the drawling boy .;Malfoy;Harry;0.0;1367;34
 What 's up ?  said Hagrid .;Hagrid;Harry;0.0;1369;34
 Nothing ,  Harry lied .;Harry;Hagrid;0.0;1370;34
"When they had left the shop , he said , "" Hagrid , what 's Quidditch ? """;Harry;Quidditch;0.0;1373;34
 Blimey , Harry , I keep forgettin ' how little yeh know - not knowin ' about Quidditch ! ;Hagrid;Harry;-0.234375;1374;34
 Do n't make me feel worse ,  said Harry .;Harry;Hagrid;-0.4;1375;34
 - and he said people from Muggle families should n't even be allowed in - ;Harry;Harry;0.0;1377;34
 Yer not from a Muggle family . If he 'd known who yeh were - he 's grown up knowin ' yer name if his parents are wizardin ' folk . You saw what everyone in the Leaky Cauldron was like when they saw yeh . Anyway , what does he know about it , some o ' the best I ever saw were the only ones with magic in ' em in a long line o ' Muggles - look at yer mum ! Look what she had fer a sister ! ;Hagrid;Cauldron;0.35546875;1378;34
 So what is Quidditch ? ;Harry;Quidditch;0.0;1379;34
 It 's our sport . Wizard sport . It 's like - like soccer in the Muggle world - everyone follows Quidditch - played up in the air on broomsticks and there 's four balls - sorta hard ter explain the rules . ;Hagrid;Harry;-0.291666666667;1380;34
 And what are Slytherin and Hufflepuff ? ;Harry;Slytherin;0.0;1381;34
 School houses . There 's four . Everyone says Hufflepuff are a lot o ' duffers , but - ;Hagrid;Hufflepuff;0.0;1382;34
 I bet I 'm in Hufflepuff ,  said Harry gloomily .;Harry;Hagrid;0.0;1383;34
 Better Hufflepuff than Slytherin ,  said Hagrid darkly .;Hagrid;Harry;0.175;1384;34
 There 's not a single witch or wizard who went bad who was n't in Slytherin . You-Know-Who was one . ;Hagrid;You-Know-Who;-0.332142857143;1385;34
 Vol - , sorry - You-Know-Who was at Hogwarts ? ;Harry;You-Know-Who;-0.5;1386;34
 Years an ' years ago ,  said Hagrid .;Hagrid;Harry;0.0;1387;34
 I was trying to find out how to curse Dudley . ;Harry;Harry;0.0;1391;34
 I 'm not sayin ' that 's not a good idea , but yer not ter use magic in the Muggle world except in very special circumstances ,  said Hagrid .;Hagrid;Harry;0.204761904762;1392;34
 An ' anyway , yeh couldn ' work any of them curses yet , yeh 'll need a lot more study before yeh get ter that level . ;Hagrid;Harry;0.5;1393;34
"Hagrid would n't let Harry buy a solid gold cauldron , either ( "" It says pewter on yer list "" ) , but they got a nice set of scales for weighing potion ingredients and a collapsible brass telescope .";Hagrid;Harry;0.3;1394;34
 Just yer wand left - A yeah , an ' I still have n't got yeh a birthday present . ;Hagrid;Harry;0.0;1399;34
 You do n't have to - ;Harry;Hagrid;0.0;1401;34
 I know I do n't have to . Tell yeh what , I 'll get yer animal . Not a toad , toads went outta fashion years ago , yeh 'd be laughed at - an ' I don ' like cats , they make me sneeze . I 'll get yer an owl . All the kids want owls , they 're dead useful , carry yer mail an ' everythin ' . ;Hagrid;Harry;0.266666666667;1402;34
 Don ' mention it ,  said Hagrid gruffly .;Hagrid;Don;0.0;1406;34
 Don ' expect you 've had a lotta presents from them Dursleys . Just Ollivanders left now - only place fer wands , Ollivanders , and yeh gotta have the best wand . ;Hagrid;Ollivander;0.333333333333;1407;34
 Good afternoon ,  said a soft voice .;Ollivander;Harry,Ollivander;0.4;1416;35
 Hello ,  said Harry awkwardly .;Harry;Hagrid,Ollivander;-0.6;1420;35
 Ah yes ,  said the man .;Ollivander;Harry,Ollivander;0.0;1421;35
 Yes , yes . I thought I 'd be seeing you soon . Harry Potter .  It was n't a question .;Ollivander;Harry,Hagrid;0.0;1422;35
 You have your mother 's eyes . It seems only yesterday she was in here herself , buying her first wand . Ten and a quarter inches long , swishy , made of willow . Nice wand for charm work . ;Ollivander;Hagrid,Ollivander;0.16;1423;35
 Your father , on the other hand , favored a mahogany wand . Eleven inches . Pliable . A little more power and excellent for transfiguration . Well , I say your father favored it - it 's really the wand that chooses the wizard , of course . ;Ollivander;Harry,Ollivander;0.426785714286;1427;35
 And that 's where ... ;Harry;Hagrid,Ollivander;0.0;1430;35
 I 'm sorry to say I sold the wand that did it ,  he said softly .;Ollivander;Harry,Ollivander;-0.2;1432;35
 Thirteen-and-a-half inches . Yew . Powerful wand , very powerful , and in the wrong hands...well , if I 'd known what that wand was going out into the world to do ... ;Ollivander;Hagrid,Ollivander;0.0633333333333;1433;35
 Rubeus ! Rubeus Hagrid ! How nice to see you again....Oak , sixteen inches , rather bendy , was n't it ? ;Ollivander;Harry,Hagrid;0.6;1435;35
 It was , sir , yes ,  said Hagrid .;Hagrid;Harry,Ollivander;0.0;1436;35
 Good wand , that one . But I suppose they snapped it in half when you got expelled ?  said Mr. Ollivander , suddenly stern .;Ollivander;Harry,Hagrid;0.177777777778;1437;35
 Er - yes , they did , yes ,  said Hagrid , shuffling his feet .;Hagrid;Harry,Ollivander;0.0;1438;35
 I 've still got the pieces , though ,  he added brightly .;Hagrid;Hagrid,Ollivander;0.7;1439;35
 But you do n't use them ?  said Mr. Ollivander sharply .;Ollivander;Harry,Hagrid;-0.125;1440;35
 Oh , no , sir ,  said Hagrid quickly .;Hagrid;Harry,Ollivander;0.333333333333;1441;35
 Hmmm ,  said Mr. Ollivander , giving Hagrid a piercing look .;Ollivander;Harry,Hagrid;0.0;1443;35
 Well , now - Mr. Potter . Let me see .  He pulled a long tape measure with silver markings out of his pocket .;Ollivander;Hagrid,Ollivander;-0.05;1444;35
 Which is your wand arm ? ;Ollivander;Harry,Ollivander;0.0;1445;35
 Er - well , I 'm right-handed ,  said Harry .;Harry;Hagrid,Ollivander;0.0;1446;35
 Hold out your arm . That 's it .  He measured Harry from shoulder to finger , then wrist to elbow , shoulder to floor , knee to armpit and round his head .;Ollivander;Hagrid,Ollivander;-0.2;1447;35
"As he measured , he said , "" Every Ollivander wand has a core of a powerful magical substance , Mr. Potter . We use unicorn hairs , phoenix tail feathers , and the heartstrings of dragons . No two Ollivander wands are the same , just as no two unicorns , dragons , or phoenixes are quite the same . And of course , you will never get such good results with another wizard 's wand . """;Ollivander;Ollivander;0.25;1448;35
 That will do ,  he said , and the tape measure crumpled into a heap on the floor .;Ollivander;Harry,Hagrid;0.0;1451;35
 Right then , Mr. Potter . Try this one . Beechwood and dragon heartstring . Nine inches . Nice and flexible . just take it and give it a wave . ;Ollivander;Harry,Ollivander;0.442857142857;1452;35
 Maple and phoenix feather . Seven inches . Quite whippy . Try - ;Ollivander;Quite;0.0;1454;35
 No , no - here , ebony and unicorn hair , eight and a half inches , springy . Go on , go on , try it out . ;Ollivander;Harry,Ollivander;-0.166666666667;1456;35
 Tricky customer , eh ? Not to worry , we 'll find the perfect match here somewhere - I wonder , now - yes , why not - unusual combination - holly and phoenix feather , eleven inches , nice and supple . ;Ollivander;Hagrid,Ollivander;0.5;1461;35
"Hagrid whooped and clapped and Mr. Ollivander cried , "" Oh , bravo ! Yes , indeed , oh , very good . Well , well , well...how curious...how very curious ... """;Ollivander;Harry,Ollivander;0.39;1465;35
"He put Harry 's wand back into its box and wrapped it in brown paper , still muttering , "" Curious...curious ...";Ollivander;Hagrid,Ollivander;0.0;1466;35
" Sorry ,  said Harry , "" but what 's curious ? """;Harry;Hagrid,Ollivander;-0.3;1467;35
 I remember every wand I 've ever sold , Mr. Potter . Every single wand . It so happens that the phoenix whose tail feather is in your wand , gave another feather - just one other . It is very curious indeed that you should be destined for this wand when its brother - why , its brother gave you that scar . ;Ollivander;Harry,Ollivander;-0.10880952381;1469;35
 Yes , thirteen-and-a-half inches . Yew . Curious indeed how these things happen . The wand chooses the wizard , remember...I think we must expect great things from you , Mr. Potter....After all , He-Who-Must-Not-Be-Named did great things - terrible , yes , but great . ;Ollivander;He-Who-Must-Not-Be-Named;0.26;1471;35
 Got time fer a bite to eat before yer train leaves ,  he said .;Hagrid;;0.0;1479;36
 You all right , Harry ? Yer very quiet ,  said Hagrid .;Hagrid;;0.142857142857;1483;36
 Everyone thinks I 'm special ,  he said at last .;Harry;;0.178571428571;1486;36
 All those people in the Leaky Cauldron , Professor Quirrell , Mr. Ollivander...but I do n't know anything about magic at all . How can they expect great things ? I 'm famous and I ca n't even remember what I 'm famous for . I do n't know what happened when Vol - , sorry - I mean , the night my parents died . ;Harry;Ollivander;0.247916666667;1487;36
 Don ' you worry , Harry . You 'll learn fast enough . Everyone starts at the beginning at Hogwarts , you 'll be just fine . Just be yerself . I know it 's hard . Yeh 've been singled out , an ' that 's always hard . But yeh 'll have a great time at Hogwarts - I did - still do , ' smatter of fact . ;Hagrid;Yeh;0.138888888889;1490;36
 Yer ticket fer Hogwarts ,  he said .;Hagrid;;0.0;1492;36
 First o ' September - King 's Cross - it 's all on yer ticket . Any problems with the Dursleys , send me a letter with yer owl , she 'll know where to find me....See yeh soon , Harry . ;Hagrid;;0.125;1493;36
 Er - Uncle Vernon ? ;Harry;Harry;0.0;1513;37
 Er - I need to be at King 's Cross tomorrow to - to go to Hogwarts . ;Harry;Harry;0.0;1515;37
 Would it be all right if you gave me a lift ? ;Harry;Harry;0.285714285714;1517;37
 Thank you . ;Harry;Harry;0.0;1520;37
 Funny way to get to a wizards ' school , the train . Magic carpets all got punctures , have they ? ;Vernon;Harry;0.375;1522;37
