Occurrence;From;To;Sentiment;Index;Context
Harry started to speak but he was cut short as Lockhart flung an arm around his shoulders and thundered jovially , " Should n't have asked ! We meet again , Harry ! ";Harry,he,Lockhart,;We,;0.0;1524;23
" Come on then , Mr. Creevey , " said Lockhart , beaming at Colin . " A double portrait , ca n't do better than that , and we 'll both sign it for you . ";Lockhart,Colin,;we,it,it,you,;0.25;1526;23
" Off you go , move along there , " Lockhart called to the crowd , and he set off back to the castle with Harry , who was wishing he knew a good Vanishing Spell , still clasped to his side .;Lockhart,he,he,a good Vanishing,;you go,;0.325;1528;23
" A word to the wise , Harry , " said Lockhart paternally as they entered the building through a side door . " I covered up for you back there with young Creevey - if he was photographing me , too , your schoolmates wo n't think you 're setting yourself up so much ... ";they,Lockhart paternally,;I,he,your schoolmates,you,yourself,me,you,yourself,;0.225;1529;23
" Let me just say that handing out signed pictures at this stage of your career is n't sensible - looks a tad bigheaded , Harry , to be frank . There may well come a time when , like me , you 'll need to keep a stack handy wherever you go , but " - he gave a little chortle - " I do n't think you 're quite there yet . ";he,;me,your career,a tad,you,you,me,pictures,a tad,a time,a stack,I,you,you,;0.20625;1531;23
" You could 've fried an egg on your face " said Ron . " You'd better hope Creevey does n't meet Ginny , or they 'll be starting a Harry Potter fan club . ";Ron,;You,an egg,You'd better hope Creevey,they,Ginny,a Harry Potter fan club,;0.25;1535;23
" Shut up , " snapped Harry .;Harry,;;0.0;1536;23
The last thing he needed was for Lockhart to hear the phrase " Harry Potter fan club ";The last thing he,Lockhart,;;0.0;1537;23
" Me , " he said , pointing at it and winking as well . " Gilderoy Lockhart , Order of Merlin , Third Class , Honorary Member of the Dark Force Defense League , and five-time winner of Witch Weekly 's Most Charming Smile Award but I do n't talk about that . I did n't get rid of the Bandon Banshee by smiling at her ! ";he,;I,I,rid,;0.345;1540;23
" I see you 've all bought a complete set of my books - well done . I thought we'd start today with a little quiz . Nothing to worry about - just to check how well you 've read them , how much you 've taken in - ";;I,you,I,you,much you,you,we'd start today,them,;0.00416666666667;1542;23
When he had handed out the test papers he returned to the front of the class and said , " You have thirty minutes - start - now ! ";he,test papers he,;You,thirty minutes,;0.0;1543;23
" Tut , tut - hardly any of you remembered that my favorite color is lilac . I say so in Year with the Yeti . And a few of you need to read Wanderings with Werewolves more carefully - I clearly state in chapter twelve that my ideal birthday gift would be harmony between all magic and non-magic peoples - though I would n't say no to a large bottle of Ogdeds Old Firewhisky ! ";;any of you,my favorite color,I,you,my ideal birthday gift,I,Wanderings,in chapter,;0.388265306122;1559;24
" ...but Miss Hermione Granger knew my secret ambition is to rid the world of evil and market my own range of hair-care potions - good girl ! In fact " - he flipped her paper over - " full marks ! Where is Miss Hermione Granger ? ";he,;...but Miss Hermione Granger,my secret ambition,my secret ambition,the world,my own range,Miss Hermione Granger,;0.145;1563;24
" Excellent ! ";;;1.0;1565;24
beamed Lockhart . " Quite excellent ! Take ten points for Gryffindor ! And so - to business - ";Lockhart,;ten points,;0.5;1566;24
" Now - be warned ! It is my job to arm you against the foulest creatures known to wizardkind ! You may find yourselves facing your worst fears in this room . Know only that no harm can befall you whilst I am here . All I ask is that you remain calm . ";;It,you,the foulest creatures,You,yourselves,no harm,you,I,All I,my job,you,the foulest creatures,yourselves,your worst fears,you,I,you remain,;-0.233333333333;1568;24
" I must ask you not to scream , " said Lockhart in a low voice . " It might provoke them . ";Lockhart,;I,you,It,them,;0.0;1573;24
" Yes , " he said dramatically . " Freshly caught Cornish pixies . ";he,;Cornish pixies,;0.0;1575;24
" Yes ? ";;;0.0;1578;24
" Well , they 're not - they 're not very - dangerous , are they ? ";;they,they,they,;-0.2;1580;24
" Do n't be so sure ! ";;;0.625;1582;24
said Lockhart , waggling a finger annoyingly at Seamus . " Devilish tricky little blighters they can be ! ";Lockhart,Seamus,;Devilish tricky little blighters they,;-0.234375;1583;24
" Right , then , " Lockhart said loudly . " Let 's see what you make of them ! ";Lockhart,;you,;0.357142857143;1586;24
" Come on now - round them up , round them up , they 're only pixies , " Lockhart shouted .;Lockhart,;round them,round them,they,;-0.133333333333;1594;24
He rolled up his sleeves , brandished his wand , and bellowed , " Peskipiksi Pesternomi ! ";He,;;0.0;1595;24
In the relative calm that followed , Lockhart straightened up , caught sight of Harry , Ron , and Hermione , who were almost at the door , and said , " Well , I 'll ask you three to just nip the rest of them back into their cage . ";Lockhart,;I,you,the rest,;0.1;1599;24
" Can you believe him ? ";;you,you,him,;0.0;1601;24
" He just wants to give us some hands-on experience , " said Hermione , immobilizing two pixies at once with a clever Freezing Charm and stuffing them back into their cage .;Hermione,a clever Freezing Charm,;He,us some hands-on experience,;0.122222222222;1603;24
" Hands on ? ";;;0.0;1604;24
said Harry , who was trying to grab a pixie dancing out of reach with its tongue out . " Hermione , he did n't have a clue what he was doing - ";a pixie dancing,Harry,;he,he,a clue,;0.0;1605;24
" Rubbish , " said Hermione . " You 've read his books - look at all those amazing things he 's done - ";Hermione,;You,all those amazing things he,his books,;0.6;1606;24
" He says he 's done , " Ron muttered .;Ron,;He,he,he,;0.0;1607;24
Nothing seemed to give Colin a bigger thrill than to say , " All right , Harry ? ";Nothing,;;0.142857142857;1615;25
six or seven times a day and hear , " Hello , Colin , " back , however exasperated Harry sounded when he said it .;exasperated Harry,he,;;0.0;1616;25
" Whassamatter ? ";;;0.0;1621;25
" Quidditch practice ! ";;;0.0;1623;25
said Wood . " Come on ! ";Wood,;;0.0;1624;25
" Oliver , " Harry croaked . " It 's the crack of dawn . ";Harry,;It,the crack,;0.0;1628;25
" Exactly , " said Wood .;Wood,;;0.0;1629;25
He was a tall and burly sixth year and , at the moment , his eyes were gleaming with a crazed enthusiasm . " It 's part of our new training program . Come on , grab your broom , and let 's go , " said Wood heartily . " None of the other teams have started training yet ; we 're going to be first off the mark this year - ";He,his eyes,Wood heartily,;It,part,the other teams,we,training,this year,;0.0871212121212;1630;25
" Good man , " said Wood . " Meet you on the field in fifteen minutes . ";Wood,;you,you,the field,;0.65;1632;25
" I heard someone saying your name on the stairs , Harry ! Look what I 've got here ! I 've had it developed , I wanted to show you - ";;I,someone,I,I,it,I,someone,your name,it,you,;0.1;1635;25
" Will you sign it ? ";;you,you,it,;0.0;1640;25
" No , " said Harry flatly , glancing around to check that the room was really deserted . " Sorry , Colin , I 'm in a hurry - Quidditch practice - ";the room,Harry flatly,;I,;-0.25;1642;25
" Oh , wow ! Wait for me ! I 've never watched a Quidditch game before ! ";;I,a Quidditch game,;-0.15234375;1644;25
" It 'll be really boring , " Harry said quickly , but Colin ignored him , his face shining with excitement .;Harry,Colin,his face,;It,;-1.0;1646;25
" You were the youngest House player in a hundred years , were n't you , Harry ? Were n't you ? ";;You,the youngest House player,;0.0;1647;25
said Colin , trotting alongside him . " You must be brilliant . I 've never flown . Is it easy ? Is that your own broom ? Is that the best one there is ? ";Colin,;You,I,it,;0.733333333333;1648;25
" I do n't really understand Quidditch , " said Colin breathlessly . " Is it true there are four balls ? And two of them fly around trying to knock people off their brooms ? ";Colin breathlessly,;I,Quidditch,it,four balls,them fly,people,;0.383333333333;1651;25
" Yes , " said Harry heavily , resigned to explaining the complicated rules of Quidditch . " They 're called Bludgers . There are two Beaters on each team who carry clubs to beat the Bludgers away from their side . Fred and George Weasley are the Gryffindor Beaters . ";Harry heavily,Quidditch,;They,Fred and George Weasley,Bludgers,two Beaters,clubs,the Bludgers away,the Gryffindor Beaters,;-0.5;1652;25
" And what are the other balls for ? ";;the other balls,;-0.125;1653;25
" Well , the Quaffle - that 's the biggish red one - is the one that scores goals . Three Chasers on each team throw the Quaffle to each other and try and get it through the goal posts at the end of the pitch - they 're three long poles with hoops on the end . ";;it,they,it,the goal posts,three long poles,;-0.0583333333333;1655;25
" And the fourth ball - ";;;0.0;1656;25
" - is the Golden Snitch , " said Harry , " and it 's very small , very fast , and difficult to catch . But that 's what the Seeker 's got to do , because a game of Quidditch does n't end until the Snitch has been caught . And whichever team 's Seeker gets the Snitch earns his team an extra hundred and fifty points . ";Harry,;the Golden Snitch,it,Quidditch,the Snitch,Seeker,the Snitch,his,the Snitch,his,;-0.110833333333;1657;25
" And you 're the Gryffindor Seeker , are n't you ? ";;you,the Gryffindor Seeker,;0.0;1658;25
" Yes , " said Harry as they left the castle and started across the dew-drenched grass . " And there 's the Keeper , too . He guards the goal posts . That 's it , really . ";they,Harry,;He,the Keeper,the goal posts,it,;0.0;1660;25
But Colin did n't stop questioning Harry all the way down the sloping lawns to the Quidditch field , and Harry only shook him off when he reached the changing rooms ; Colin called after him in a piping voice , " I 'll go and get a good seat , Harry ! ";Colin,Harry only,him,he,Colin,him,;I,a good seat,;0.206018518519;1661;25
" There you are , Harry , what kept you ? ";;you,you,;0.0;1667;25
said Wood briskly . " Now , I wanted a quick talk with you all before we actually get onto the field , because I spent the summer devising a whole new training program , which I really think will make all the difference ... ";Wood briskly,;I,you all before we,I,the summer,I,a quick talk,the summer,a whole new training program,all the difference,;0.167424242424;1668;25
" So , " said Wood , at long last , jerking Harry from a wistful fantasy about what he could be eating for breakfast at this very moment up at the castle . " Is that clear ? Any questions ? ";he,Wood,Harry,;;0.0625;1674;25
" I 've got a question , Oliver , " said George , who had woken with a start . " Why could n't you have told us all this yesterday when we were awake ? ";George,;I,a question,you,we,us all this yesterday,;0.0;1675;25
" Now , listen here , you lot , " he said , glowering at them all . " We should have won the Quidditch cup last year . We 're easily the best team . But unfortunately - owing to circumstances beyond our control - ";he,;you,We,We,the Quidditch cup,;0.5;1677;25
" So this year , we train harder than ever before....Okay , let 's go and put our new theories into practice ! ";;we,our new theories,;0.0227272727273;1682;25
" Are n't you finished yet ? ";;you,;0.0;1687;25
" Have n't even started , " said Harry , looking jealously at the toast and marmalade Ron and Hermione had brought out of the Great Hall . " Wood 's been teaching us new moves . ";Hermione,;teaching us new moves,;0.468181818182;1689;25
" What 's that funny clicking noise ? ";;;0.25;1694;25
" Look this way , Harry ! This way ! ";;this way,;0.0;1698;25
" Who 's that ? ";;;0.0;1700;25
" No idea , " Harry lied , putting on a spurt of speed that took him as far away as possible from Colin .;Harry,him,;;0.05;1702;25
" What 's going on ? ";;;0.0;1703;25
said Wood , frowning , as he skimmed through the air toward them . " Why 's that first year taking pictures ? I do n't like it . He could be a Slytherin spy , trying to find out about our new training program . ";he,Wood,;first year,I,He,pictures,a Slytherin spy,;0.193181818182;1704;25
" He 's in Gryffindor , " said Harry quickly .;Harry quickly,;He,;0.0;1705;25
" And the Slytherins do n't need a spy , Oliver , " said George .;George,;the Slytherins,a spy,;0.0;1706;25
" What makes you say that ? ";;you,you,;0.0;1707;25
" Because they 're here in person , " said George , pointing .;George,;they,;0.0;1709;25
" I do n't believe it ! ";;I,it,;0.0;1711;25
Wood hissed in outrage . " I booked the field for today ! We 'll see about this ! ";Wood,;I,We,the field,;0.0;1712;25
" Flint ! ";;;0.0;1715;25
Wood bellowed at the Slytherin Captain . " This is our practice time ! We got up specially ! You can clear off now ! ";Wood,;We,You,our practice time,;0.125;1716;25
He had a look of trollish cunning on his face as he replied , " Plenty of room for all of us , Wood . ";He,he,;;0.0;1718;25
" But I booked the field ! ";;I,the field,;0.0;1721;25
said Wood , positively spitting with rage . " I booked it ! ";Wood,;I,it,;0.0;1722;25
" Ah , " said Flint . " But I 've got a specially signed note here from Professor Snape . ' I , Professor S. Snape , give the Slytherin team permission to practice today on the Quidditch field owing to the need to train their new Seeker ' . ";Flint,;I,note,the Slytherin team permission,today,their new Seeker,;0.136363636364;1723;25
" You 've got a new Seeker ? ";;You,a new Seeker,;0.136363636364;1724;25
said Wood , distracted . " Where ? ";Wood,;;0.0;1725;25
" Are n't you Lucius Malfoy 's son ? ";;;0.0;1728;25
" Funny you should mention Draco 's father , " said Flint as the whole Slytherin team smiled still more broadly . " Let me show you the generous gift he 's made to the Slytherin team . ";the whole Slytherin team,Flint,;Funny you,Draco,me,you the generous gift he,me,you the generous gift he,;0.3875;1730;25
" Very latest model . Only came out last month , " said Flint carelessly , flicking a speck of dust from the end of his own . " I believe it outstrips the old Two Thousand series by a considerable amount . As for the old Cleansweeps " - he smiled nastily at Fred and George , who were both clutching Cleansweep Fives - " sweeps the board with them . ";he,Flint carelessly,Fred and George,;I,it,it,the board,;0.26875;1733;25
" Oh , look , " said Flint . " A field invasion . ";Flint,;;0.0;1736;25
" What 's happening ? ";;;0.0;1738;25
Ron asked Harry . " Why are n't you playing ? And what 's he doing here ? ";Ron,;you,he,he,;0.0;1739;25
" I 'm the new Slytherin Seeker , Weasley , " said Malfoy , smugly . " Everyone 's just been admiring the brooms my father 's bought our team .;Malfoy,;I,the new Slytherin Seeker,the brooms my father,our team,;0.136363636364;1741;25
" Good , are n't they ? ";;;0.65;1743;25
said Malfoy smoothly . " But perhaps the Gryffindor team will be able to raise some gold and get new brooms , too . You could raffle off those Cleansweep Fives ; I expect a museum would bid for them . ";Malfoy smoothly,;the Gryffindor team,You,I,a museum,some gold,new brooms,a museum,;0.318181818182;1744;25
" At least no one on the Gryffindor team had to buy their way in , " said Hermione sharply . " They got in on pure talent . ";Hermione sharply,;the Gryffindor team,their way,They,;-0.0428571428571;1746;25
" No one asked your opinion , you filthy little Mudblood , " he spat .;he,;your opinion,;-0.49375;1748;25
Flint had to dive in front of Malfoy to stop Fred and George jumping on him , Alicia shrieked , " How dare you ! ";Flint,Fred and George,Alicia,;you,;0.0;1750;25
and Ron plunged his hand into his robes , pulled out his wand , yelling , " You 'll pay for that one , Malfoy ! ";Ron,;You,;0.0;1751;25
" Ron ! Ron ! Are you all right ? ";;you all right,;0.285714285714;1754;25
" We'd better get him to Hagrid ' s , it 's nearest , " said Harry to Hermione , who nodded bravely , and the pair of them pulled Ron up by the arms .;them,Harry,Hermione,Ron,;it,him,;0.5;1763;26
" What happened , Harry ? What happened ? Is he ill ? But you can cure him , ca n't you ? ";;you,he,him,;-0.5;1764;26
" Oooh , " said Colin , fascinated and raising his camera . " Can you hold him still , Harry ? ";Colin,;you,you,him,;0.0;1767;26
" Get out of the way , Colin ! ";;;0.0;1768;26
" Nearly there , Ron , " said Hermione as the gamekeeper 's cabin came into view . " You 'll be all right in a minute - almost there - ";cabin,Hermione,;You,all right,;0.285714285714;1771;26
" Quick , behind here , " Harry hissed , dragging Ron behind a nearby bush .;Harry,;;-0.155555555556;1774;26
" It 's a simple matter if you know what you 're doing ! ";;It,a simple matter,you,a simple matter,you know,;0.0;1776;26
Lockhart was saying loudly to Hagrid . " If you need help , you know where I am ! I 'll let you have a copy of my book . I 'm surprised you have n't already got one - I 'll sign one tonight and send it over . Well , good-bye ! ";Lockhart,;you,you,I,I,you,I,you,I,help,you,a copy,you,it,;0.125;1777;26
" Bin wonderin ' when you'd come ter see me - come in , come in - thought you mighta bin Professor Lockhart back again - ";;you,you,bin Professor Lockhart back,;0.0;1782;26
" Better out than in , " he said cheerfully , plunking a large copper basin in front of him . " Get ' em all up , Ron . ";he,;em all up,;0.357142857143;1785;26
" I do n't think there 's anything to do except wait for it to stop , " said Hermione anxiously , watching Ron bend over the basin . " That 's a difficult curse to work at the best of times , but with a broken wand - ";Ron,;I,anything,except wait,a difficult curse,wand,;0.0333333333333;1786;26
" What did Lockhart want with you , Hagrid ? ";;Lockhart,Lockhart,;0.0;1789;26
" Givin ' me advice on gettin ' kelpies out of a well , " growled Hagrid , moving a half-plucked rooster off his scrubbed table and setting down the teapot . " Like I don ' know . An ' bangin ' on about some banshee he banished . If one word of it was true , I 'll eat my kettle . ";his,Hagrid,;me,about some banshee he,it,I,I don,bangin,my kettle,;0.0972222222222;1791;26
Hermione , however , said in a voice somewhat higher than usual , " I think you 're being a bit unfair . Professor Dumbledore obviously thought he was the best man for the job - ";Hermione,;I,you,Professor Dumbledore obviously,he,you,a bit,he,the best man,;0.125;1793;26
" He was the on'y man for the job , " said Hagrid , offering them a plate of treacle fudge , while Ron coughed squelchily into his basin . " An ' I mean the on'y one . Gettin ' very difficult ter find anyone fer the Dark Arts job . People are n't too keen ter take it on , see . They 're startin ' ter think it 's jinxed . No one 's lasted long fer a while now . So tell me , " said Hagrid , jerking his head at Ron . " Who was he tryin ' ter curse ? ";offering them a plate,Ron,;He,the on'y man,People,too keen ter take it,They,ter,it,I mean the on'y,it,me,he,he,;-0.290625;1794;26
" Malfoy called Hermione something - it must 've been really bad , because everyone went wild . ";;Malfoy,it,because everyone,Hermione something,;-0.566666666667;1795;26
" It was bad , " said Ron hoarsely , emerging over the tabletop looking pale and sweaty . " Malfoy called her ' Mudblood , ' Hagrid - ";the tabletop,Ron hoarsely,;It,Malfoy,her,;-0.616666666667;1796;26
" He didn ' ! ";;He,;0.0;1799;26
" He did , " she said . " But I do n't know what it means . I could tell it was really rude , of course - ";she,;He,I,it,I,it,it,;-0.6;1801;26
" It 's about the most insulting thing he could think of , " gasped Ron , coming back up . " Mudblood 's a really foul name for someone who is Muggle-born - you know , non-magic parents . There are some wizards - like Malfoy 's family - who think they 're better than everyone else because they 're what people call pure-blood . ";Ron,;It,the most insulting thing he,Mudblood,you,they,they,a really foul name,Muggle-born,some wizards,they,;0.0;1802;26
He threw it into the basin and continued , " I mean , the rest of us know it does n't make any difference at all . Look at Neville Longbottom - he 's pure-blood and he can hardly stand a cauldron the right way up . ";He,it,;I,the rest,us know it,he,he,us know it,any difference,the right way,;-0.0133928571429;1804;26
" An ' they have n't invented a spell our Hermione can ' do , " said Hagrid proudly , making Hermione go a brilliant shade of magenta .;Hermione,;they,a spell our Hermione,they,a spell our Hermione,;0.9;1805;26
" It 's a disgusting thing to call someone , " said Ron , wiping his sweaty brow with a shaking hand . " Dirty blood , see . Common blood . It 's ridiculous . Most wizards these days are half-blood anyway . If we had n't married Muggles we'd 've died out . ";Ron,;It,a disgusting thing,someone,It,these days,we,Muggles we'd,these days,Muggles we'd,;-0.247222222222;1806;26
" Well , I don ' blame yeh fer tryin ' ter curse him , Ron , " said Hagrid loudly over the thuds of more slugs hitting the basin . " Bu ' maybe it was a good thing yer wand backfired . ' Spect Lucius Malfoy would 've come marchin ' up ter school if yeh'd cursed his son . Least yer not in trouble . ";more slugs,Hagrid loudly,;I,it,a good thing yer wand,Spect Lucius Malfoy,if yeh'd,a good thing yer wand,marchin,his son,;0.283333333333;1808;26
" Harry , " said Hagrid abruptly as though struck by a sudden thought . " Gotta bone ter pick with yeh . I 've heard you 've bin givin ' out signed photos . How come I have n't got one ? ";a sudden,Hagrid abruptly,;I,you,I,bone ter pick,you,photos,I,;0.0;1810;26
" I have not been giving out signed photos , " he said hotly . " If Lockhart 's still spreading that around - ";he,;I,photos,;0.0;1812;26
" I 'm on'y jokin ' , " he said , patting Harry genially on the back and sending him face first into the table . " I knew yeh had n't really . I told Lockhart yeh didn ' need teh . Yer more famous than him without tryin ' . ";he,him,Harry genially,;I,jokin,I,yeh,I,Lockhart yeh,yeh,Lockhart yeh,;0.25;1814;26
" Bet he did n't like that , " said Harry , sitting up and rubbing his chin .;Harry,;Bet he,;0.0;1815;26
" Don ' think he did , " said Hagrid , his eyes twinkling . " An ' then I told him I'd never read one o ' his books an ' he decided ter go . Treacle fudge , Ron ? ";his eyes,Hagrid,;he,he,I,him I'd never,his,he,Treacle,him I'd never,he,ter go,;0.0;1816;26
" No thanks , " said Ron weakly . " Better not risk it . ";Ron weakly,;Better not,it,;0.35;1818;26
" Come an ' see what I 've bin growin ' , " said Hagrid as Harry and Hermione finished the last of their tea .;Harry and Hermione,;I,see,growin,;0.0;1819;26
" Gettin ' on well , are n't they ? ";;;0.0;1822;26
said Hagrid happily . " Fer the Halloween feast...should be big enough by then . ";Hagrid happily,;;0.0;1823;26
" What 've you been feeding them ? ";;you,you,them,;0.0;1824;26
" Well , I 've bin givin ' them - you know - a bit o ' help - ";;I,you,a bit,;0.0;1827;26
" An Engorgement Charm , I suppose ? ";;I,;0.0;1832;26
said Hermione , halfway between disapproval and amusement . " Well , you 've done a good job on them . ";Hermione,;you,a good job,;0.65;1833;26
" That 's what yer little sister said , " said Hagrid , nodding at Ron . " Met her jus ' yesterday . ";Hagrid,Ron,;yer little sister,;-0.1875;1834;26
Hagrid looked sideways at Harry , his beard twitching . " Said she was jus ' lookin ' round the grounds , but I reckon she was hopin ' she might run inter someone else at my house . ";Hagrid,his beard,;she,lookin,I,she,she,she,jus,the grounds,she,;-0.2;1835;26
He winked at Harry . " If yeh ask me , she wouldn ' say no ter a signed - ";He,Harry,;she,yeh ask me,;0.0;1836;26
" Oh , shut up , " said Harry .;Harry,;;0.0;1837;26
" Watch it ! ";;;0.0;1839;26
They had barely set foot in the cool entrance hall when a voice rang out , " There you are , Potter - Weasley . ";They,a voice,;you,;0.35;1843;26
Professor McGonagall was walking toward them , looking stern . " You will both do your detentions this evening . ";Professor McGonagall,;You,your,your,this evening,;0.0;1844;26
" What 're we doing , Professor ? ";;we,we,;0.0;1845;26
" You will be polishing the silver in the trophy room with Mr. Filch , " said Professor McGonagall . " And no magic , Weasley - elbow grease . ";Professor McGonagall,;You,the silver,;0.5;1847;26
" And you , Potter , will be helping Professor Lockhart answer his fan mail , " said Professor McGonagall .;Professor McGonagall,;Professor Lockhart,Professor Lockhart,his fan mail,;0.0;1850;26
" Oh n - Professor , ca n't I go and do the trophy room , too ? ";;I,the trophy room,;0.0;1851;26
" Certainly not , " said Professor McGonagall , raising her eyebrows . " Professor Lockhart requested you particularly . Eight o'clock sharp , both of you . ";Professor McGonagall,;Professor Lockhart,you,;-0.125;1853;26
" Filch 'll have me there all night , " said Ron heavily . " No magic ! There must be about a hundred cups in that room . I 'm no good at Muggle cleaning . ";Ron heavily,;Filch,me,I,no good,;0.6375;1857;26
" I'd swap anytime , " said Harry hollowly . " I 've had loads of practice with the Dursleys . Answering Lockhart 's fan mail...he 'll be a nightmare ... ";Harry hollowly,;I,loads of practice,Lockhart,a nightmare,;0.0;1858;26
" Ah , here 's the scalawag ! ";;the scalawag,;0.0;1863;26
he said . " Come in , Harry , come in - ";he,;;0.0;1864;26
" You can address the envelopes ! ";;You,the envelopes,;0.0;1868;26
" This first one 's to Gladys Gudgeon , bless her - huge fan of mine - ";;her,;0.325;1870;26
Harry let Lockhart 's voice wash over him , occasionally saying , " Mmm " and " Right " and " Yeah . ";Harry,;;0.285714285714;1872;26
Now and then he caught a phrase like , " Fame 's a fickle friend , Harry , " or " Celebrity is as celebrity does , remember that . ";he,;Fame,a fickle friend,Celebrity,as celebrity,as celebrity,;0.0;1873;26
" Come...come to me....Let me rip you....Let me tear you....Let me kill you ... ";;me....Let me,you....Let me,you....Let me,you....Let me,you....Let me,you,;0.0;1879;26
" What ? ";;;0.0;1881;26
" I know ! ";;I,;0.0;1883;26
said Lockhart . " Six solid months at the top of the best-seller list ! Broke all records ! ";Lockhart,;;0.390625;1884;26
" No , " said Harry frantically . " That voice ! ";Harry frantically,;;0.0;1885;26
" Sorry ? ";;;-0.5;1886;26
said Lockhart , looking puzzled . " What voice ? ";Lockhart,;;0.0;1887;26
" That - that voice that said - did n't you hear it ? ";;you,it,;0.0;1888;26
" What are you talking about , Harry ? Perhaps you 're getting a little drowsy ? Great Scott - look at the time ! We 've been here nearly four hours ! I'd never have believed it - the time 's flown , has n't it ? ";;you,you,We,I'd never,you,a little drowsy,it,;0.353515625;1890;26
" My muscles have all seized up , " he groaned , sinking on his bed . " Fourteen times he made me buff up that Quidditch cup before he was satisfied . And then I had another slug attack all over a Special Award for Services to the School . Took ages to get the slime off...How was it with Lockhart ? ";he,;My muscles,all seized,Fourteen times he,me,he,I,another slug,me,another slug,all over,ages,the slime,it,;0.428571428571;1899;27
" And Lockhart said he could n't hear it ? ";;Lockhart,he,he,it,;0.0;1901;27
Harry could see him frowning in the moonlight . " D'you think he was lying ? But I do n't get it - even someone invisible would 've had to open the door . ";Harry,him,;he,I,he,it,the door,;0.0;1903;27
" I know , " said Harry , lying back in his four-poster and staring at the canopy above him . " I do n't get it either . ";Harry,;I,I,it,;0.0;1904;27
Nearly Headless Nick , the ghost of Gryffindor Tower , was staring morosely out of a window , muttering under his breath , " ...do n't fulfill their requirements...half an inch , if that ... ";Headless Nick,Gryffindor Tower,;their requirements...half an inch,;0.0;1920;28
" Hello , Nick , " said Harry .;Harry,;;0.0;1921;28
" Hello , hello , " said Nearly Headless Nick , starting and looking round .;Headless Nick,;;-0.1;1922;28
" You look troubled , young Potter , " said Nick , folding a transparent letter as he spoke and tucking it inside his doublet .;he,it,Nick,;You,;-0.2;1925;28
" So do you , " said Harry .;Harry,;you,;0.0;1926;28
" Ah , " Nearly Headless Nick waved an elegant hand , " a matter of no importance...It 's not as though I really wanted to join...Thought I'd apply , but apparently I ' do n't fulfill requirements ' - ";Headless Nick,;though I,join...Thought I'd,I,requirements,;0.25;1927;28
" But you would think , would n't you , " he erupted suddenly , pulling the letter back out of his pocket , " that getting hit forty-five times in the neck with a blunt axe would qualify you to join the Headless Hunt ? ";he,;you,a blunt axe,forty-five times,you,the Headless Hunt,;0.0;1929;28
" Oh - yes , " said Harry , who was obviously supposed to agree .;Harry,;;0.0;1930;28
" I mean , nobody wishes more than I do that it had all been quick and clean , and my head had come off properly , I mean , it would have saved me a great deal of pain and ridicule . However - " Nearly Headless Nick shook his letter open and read furiously :;Headless Nick,;I,nobody,I,it,my head,I,it,me a great deal,;0.196428571429;1931;28
" ' We can only accept huntsmen whose heads have parted company with their bodies . You will appreciate that it would be impossible otherwise for members to participate in hunt activities such as Horseback Head-Juggling and Head Polo . It is with the greatest regret , therefore , that I must inform you that you do not fulfill our requirements . With very best wishes , Sir Patrick Delaney-Podmore . ' ";;We,heads,You,it,It,I,you,you,huntsmen,company,in hunt activities,you,you,our requirements,;0.266666666667;1933;29
" Half an inch of skin and sinew holding my neck on , Harry ! Most people would think that 's good and beheaded , but oh , no , it 's not enough for Sir Properly Decapitated-Podmore . ";;sinew,Most people,it,an inch,my neck,;0.235416666667;1936;30
Nearly Headless Nick took several deep breaths and then said , in a far calmer tone , " So - what 's bothering you ? Anything I can do ? ";Headless Nick,;Anything I,you,;0.0333333333333;1937;30
" No , " said Harry . " Not unless you know where we can get seven free Nimbus Two Thousand and Ones for our match against Sly - ";Harry,;we,Ones,you know,seven free Nimbus,our match,;0.4;1938;30
" You'd better get out of here , Harry , " said Nick quickly . " Filch is n't in a good mood - he 's got the flu and some third years accidentally plastered frog brains all over the ceiling in dungeon five . He 's been cleaning all morning , and if he sees you dripping mud all over the place - ";Nick quickly,;Filch,he,some third years,frog,He,he,you,the flu,frog,all over,all morning,you,all over,;0.383333333333;1942;30
" Right , " said Harry , backing away from the accusing stare of Mrs. Norris , but not quickly enough .;Harry,Mrs. Norris,;;0.142857142857;1943;30
" Filth ! ";;;0.0;1946;30
he shouted , his jowls aquiver , his eyes popping alarmingly as he pointed at the muddy puddle that had dripped from Harry 's Quidditch robes . " Mess and muck everywhere ! I 've had enough of it , I tell you ! Follow me , Potter ! ";he,his jowls,his eyes,he,Harry,;I,I,you,me,;0.0;1947;30
" Dung , " he muttered furiously , " great sizzling dragon bogies...frog brains...rat intestines...I 've had enough of it...make an example...where 's the form...yes ... ";he,;the form...yes,;0.4;1957;31
" Name...Harry Potter . Crime ... ";;;0.0;1959;31
" It was only a bit of mud ! ";;It,;0.0;1960;31
" It 's only a bit of mud to you , boy , but to me it 's an extra hour scrubbing ! ";;It,me it,an extra hour scrubbing,;0.0;1962;31
shouted Filch , a drip shivering unpleasantly at the end of his bulbous nose . " Crime...befouling the castle...suggested sentence ... ";a drip,his bulbous,Filch,;;0.0;1963;31
" PEEVES ! ";;;0.0;1967;31
Filch roared , flinging down his quill in a transport of rage . " I 'll have you this time , I 'll have you ! ";Filch,;I,I,you this time,you,;-0.194444444444;1968;31
