Occurrence;From;To;Sentiment;Index;Context
" I said I would buy you a racing broom , " said his father , drumming his fingers on the counter .;Mr.;Malfoy,Draco;0.0;769;12
" What 's the good of that if I 'm not on the House team ? ";Draco;Malfoy,Mr.;0.65;770;12
said Malfoy , looking sulky and bad-tempered . " Harry Potter got a Nimbus Two Thousand last year . Special permission from Dumbledore so he could play for Gryffindor . He 's not even that good , it 's just because he 's famous...famous for having a stupid scar on his forehead ... ";Malfoy;Harry,Nimbus;0.0517857142857;771;12
" ...everyone thinks he 's so smart , wonderful Potter with his scar and his broomstick - ";Mr.;Malfoy,Draco;0.607142857143;773;12
" You have told me this at least a dozen times already , " said Mr. Malfoy , with a quelling look at his son . " And I would remind you that it is not - prudent - to appear less than fond of Harry Potter , not when most of our kind regard him as the hero who made the Dark Lord disappear - ah , Mr. Borgin . ";Malfoy;Voldemort;0.0966666666667;774;12
" Mr. Malfoy , what a pleasure to see you again , " said Mr. Borgin in a voice as oily as his hair . " Delighted - and young Master Malfoy , too - charmed . How may I be of assistance ? I must show you , just in today , and very reasonably priced - ";Mr.;Malfoy,Draco;0.333333333333;776;12
" I 'm not buying today , Mr. Borgin , but selling , " said Mr. Malfoy .;Malfoy;Mr.,Draco;0.0;777;12
" Selling ? ";Mr.;Malfoy,Draco;0.0;778;12
" You have heard , of course , that the Ministry is conducting more raids , " said Mr. Malfoy , taking a roll of parchment from his inside pocket and unraveling it for Mr. Borgin to read . " I have a few - ah - items at home that might embarrass me , if the Ministry were to call ... ";Malfoy;Ministry;0.15;780;12
" The Ministry would n't presume to trouble you , sir , surely ? ";Mr.;Ministry;0.0;782;12
" I have not been visited yet . The name Malfoy still commands a certain respect , yet the Ministry grows ever more meddlesome . There are rumors about a new Muggle Protection Act - no doubt that flea-bitten , Muggle-loving fool Arthur Weasley is behind it - ";Malfoy;still,Weasley;0.112662337662;784;12
" - and as you see , certain of these poisons might make it appear - ";Draco;Malfoy,Mr.;0.214285714286;786;12
" I understand , sir , of course , " said Mr. Borgin . " Let me see ... ";Mr.;Malfoy,Draco;0.0;787;12
" Can I have that ? ";Malfoy;Mr.,Draco;0.0;788;12
" Ah , the Hand of Glory ! ";Draco;Malfoy,Mr.;0.0;790;12
said Mr. Borgin , abandoning Mr. Malfoy 's list and scurrying over to Draco . " Insert a candle and it gives light only to the holder ! Best friend of thieves and plunderers ! Your son has fine taste , sir . ";Mr.;Malfoy,Draco;0.510416666667;791;12
" I hope my son will amount to more than a thief or a plunderer , Borgin , " said Mr. Malfoy coldly , and Mr. Borgin said quickly , " No offense , sir , no offense meant - ";Mr.;Malfoy,Draco;0.5;792;12
" Though if his grades do n't pick up , " said Mr. Malfoy , more coldly still , " that may indeed be all he is fit for - ";Malfoy;Mr.,Draco;0.45;793;12
" It 's not my fault , " retorted Draco . " The teachers all have favorites , that Hermione Granger - ";Draco;Malfoy,Mr.;0.0;794;12
" I would have thought you'd be ashamed that a girl of no wizard family beat you in every exam , " snapped Mr. Malfoy .;Malfoy;Mr.,Draco;0.0;795;12
" Ha ! ";Draco;Malfoy,Mr.;0.0;796;12
" It 's the same all over , " said Mr. Borgin , in his oily voice . " Wizard blood is counting for less everywhere - ";Mr.;Malfoy,Draco;-0.0833333333333;798;12
" Not with me , " said Mr. Malfoy , his long nostrils flaring .;Malfoy;Mr.,Draco;-0.05;799;12
" No , sir , nor with me , sir , " said Mr. Borgin , with a deep bow .;Mr.;Malfoy,Draco;0.0;800;12
" In that case , perhaps we can return to my list , " said Mr. Malfoy shortly . " I am in something of a hurry , Borgin , I have important business elsewhere today - ";Mr.;Malfoy,Draco;0.4;801;12
He walked forward - he stretched out his hand for the handle " Done , " said Mr. Malfoy at the counter . " Come , Draco - ";Malfoy;Mr.,Draco;0.0;807;12
" Good day to you , Mr. Borgin . I 'll expect you at the manor tomorrow to pick up the goods . ";Draco;Malfoy,Mr.;0.65;809;12
" Good day yourself , Mister Malfoy , and if the stories are true , you have n't sold me half of what 's hidden in your manor ... ";Mr.;Malfoy,Draco;0.166666666667;811;12
" Not lost are you , my dear ? ";Weasley;Harry,Hagrid,enviously,Mrs.,Mr.,Ron;0.0;822;13
" I 'm fine , thanks , " he said . " I 'm just - ";Hagrid;Weasley,Harry,enviously,Mrs.,Mr.,Ron;0.308333333333;827;13
" HARRY ! What d'yeh think yer doin ' down there ? ";Harry;Weasley,Hagrid,enviously,Mrs.,Mr.,Ron;-0.155555555556;828;13
" Hagrid ! ";Hagrid;Weasley,Harry,enviously,Mrs.,Mr.,Ron;0.0;831;13
Harry croaked in relief . " I was lost - Floo powder - ";Harry;Weasley,Hagrid,enviously,Mrs.,Mr.,Ron;0.0;832;13
" Yer a mess ! ";Hagrid;Weasley,Harry,enviously,Mrs.,Mr.,Ron;0.0;837;13
said Hagrid gruffly , brushing soot off Harry so forcefully he nearly knocked him into a barrel of dragon dung outside an apothecary . " Skulkin ' around Knockturn Alley , I dunno dodgy place , Harry - don ' want no one ter see yeh down there - ";Harry;Weasley,Hagrid,enviously,Mrs.,Mr.,Ron;-0.0777777777778;838;13
" I realized that , " said Harry , ducking as Hagrid made to brush him off again . " I told you , I was lost - what were you doing down there , anyway ? ";Hagrid;Weasley,Harry,enviously,Mrs.,Mr.,Ron;-0.155555555556;839;13
" I was lookin ' fer a Flesh-Eatin ' Slug Repellent , " growled Hagrid . " They 're ruinin ' the school cabbages . Yer not on yer own ? ";Hagrid;Weasley,Harry,enviously,Mrs.,Mr.,Ron;-0.15;840;13
" I 'm staying with the Weasleys but we got separated , " Harry explained . " I 've got to go and find them ... ";Harry;Weasley,Hagrid,enviously,Mrs.,Mr.,Ron;0.0;841;13
" How come yeh never wrote back ter me ? ";Weasley;Harry,Hagrid,enviously,Mrs.,Mr.,Ron;0.0;843;13
" Lousy Muggles , " growled Hagrid . " If I'd 've known - ";Hagrid;I'd;0.0;846;13
" Harry ! Harry ! Over here ! ";Harry;Weasley,Hagrid,enviously,Mrs.,Mr.,Ron;0.0;847;13
" What happened to your glasses ? Hello , Hagrid - Oh , it 's wonderful to see you two again - Are you coming into Gringotts , Harry ? ";Hagrid;Weasley,Harry,enviously,Mrs.,Mr.,Ron;1.0;850;13
" As soon as I 've found the Weasleys , " said Harry .;Harry;Weasley;0.0;851;13
" Yeh wo n't have long ter wait , " Hagrid said with a grin .;Hagrid;Yeh;-0.05;852;13
" Harry , " Mr. Weasley panted . " We hoped you'd only gone one grate too far ... ";Weasley;Harry,Hagrid,enviously,Mrs.,Mr.,Ron;0.05;854;13
He mopped his glistening bald patch . " Molly 's frantic - she 's coming now - ";Hagrid;Weasley,Harry,enviously,Mrs.,Mr.,Ron;0.0;855;13
" Where did you come out ? ";Harry;Weasley,Hagrid,enviously,Mrs.,Mr.,Ron;0.0;856;13
" Knockturn Alley , " said Hagrid grimly .;Hagrid;Weasley,Harry,enviously,Mrs.,Mr.,Ron;0.0;858;13
" Excellent ! ";Harry;Weasley,Hagrid,enviously,Mrs.,Mr.,Ron;1.0;859;13
" We 've never been allowed in , " said Ron enviously .;enviously;Weasley,Harry,Hagrid,Mrs.,Mr.,Ron;0.0;861;13
" I should ruddy well think not , " growled Hagrid .;Hagrid;Weasley,Harry,enviously,Mrs.,Mr.,Ron;0.0;862;13
" Oh , Harry - oh , my dear - you could have been anywhere - ";Harry;Weasley,Hagrid,enviously,Mrs.,Mr.,Ron;0.0;864;13
" Well , gotta be off , " said Hagrid , who was having his hand wrung by Mrs. Weasley ( " Knockturn Alley ! If you had n't found him , Hagrid ! " ) . " See yer at Hogwarts ! ";Hagrid;Weasley,Harry,enviously,Mrs.,Mr.,Ron;0.0;867;13
" Guess who I saw in Borgin and Burkes ? ";Weasley;Harry,Hagrid,enviously,Mrs.,Mr.,Ron;0.0;869;13
Harry asked Ron and Hermione as they climbed the Gringotts steps . " Malfoy and his father . ";Harry;Weasley,Hagrid,enviously,Mrs.,Mr.,Ron;0.0;870;13
" Did Lucius Malfoy buy anything ? ";Hagrid;Malfoy;0.0;871;13
" No , he was selling - ";Harry;Weasley,Hagrid,enviously,Mrs.,Mr.,Ron;0.0;873;13
" So he 's worried , " said Mr. Weasley with grim satisfaction . " Oh , I'd love to get Lucius Malfoy for something ... ";Weasley;Harry,Hagrid,enviously,Mrs.,Mr.,Ron;-0.25;874;13
" You be careful , Arthur , " said Mrs. Weasley sharply as they were bowed into the bank by a goblin at the door . " That family 's trouble . Do n't go biting off more than you can chew - ";Mrs.;Weasley,Harry,Hagrid,enviously,Mr.,Ron;0.2;875;13
" So you do n't think I 'm a match for Lucius Malfoy ? ";Hagrid;Weasley,Harry,enviously,Mrs.,Mr.,Ron;0.0;876;13
" But you 're Muggles ! ";Harry;Muggle;0.0;878;13
said Mr. Weasley delightedly . " We must have a drink ! What 's that you 've got there ? Oh , you 're changing Muggle money . Molly , look ! ";Mr.;Weasley,Harry,Hagrid,enviously,Mrs.,Ron;0.0;879;13
" Meet you back here , " Ron said to Hermione as the Weasleys and Harry were led off to their underground vaults by another Gringotts goblin .;Ron;Weasley,Harry,Hagrid,enviously,Mrs.,Mr.;0.0;881;13
" We 'll all meet at Flourish and Blotts in an hour to buy your schoolbooks , " said Mrs. Weasley , setting off with Ginny . " And not one step down Knockturn Alley ! ";Weasley;Ron,Percy;-0.194444444444;893;14
" A study of Hogwarts prefects and their later careers , " Ron read aloud off the back cover . " That sounds fascinating ... ";Ron;Weasley,Percy;0.233333333333;899;14
" Go away , " Percy snapped .;Percy;Weasley,Ron;0.0;900;14
" ' Course , he 's very ambitious , Percy , he 's got it all planned out....He wants to be Minister of Magic ... ";Weasley;Minister;0.341666666667;901;14
" We can actually meet him ! ";Malfoy;Hermione,Weasley,Ron,Lockhart,Harry,Hagrid,Fred;0.0;913;15
Hermione squealed . " I mean , he 's written almost the whole booklist ! ";Hermione;Weasley,Ron,Lockhart,Harry,Malfoy,Hagrid,Fred;-0.0703125;914;15
A harassed-looking wizard stood at the door , saying , " Calmly , please , ladies....Do n't push , there...mind the books , now ... ";Malfoy;Hermione,Weasley,Ron,Lockhart,Harry,Hagrid,Fred;0.0;916;15
" Oh , there you are , good , " said Mrs. Weasley .;Weasley;Hermione,Ron,Lockhart,Harry,Malfoy,Hagrid,Fred;0.65;920;15
She sounded breathless and kept patting her hair . " We 'll be able to see him in a minute ... ";Malfoy;Hermione,Weasley,Ron,Lockhart,Harry,Hagrid,Fred;0.5;921;15
" Out of the way , there , " he snarled at Ron , moving back to get a better shot . " This is for the Daily Prophet - ";Ron;Hermione,Weasley,Lockhart,Harry,Malfoy,Hagrid,Fred;0.166666666667;925;15
" Big deal , " said Ron , rubbing his foot where the photographer had stepped on it .;Ron;Hermione,Weasley,Lockhart,Harry,Malfoy,Hagrid,Fred;0.0;926;15
Then he leapt to his feet and positively shouted , " It ca n't be Harry Potter ? ";Malfoy;Harry;0.0;931;15
" Nice big smile , Harry , " said Lockhart , through his own gleaming teeth . " Together , you and I are worth the front page . ";Lockhart;Hermione,Weasley,Ron,Harry,Malfoy,Hagrid,Fred;0.36;935;15
" Ladies and gentlemen , " he said loudly , waving for quiet . " What an extraordinary moment this is ! The perfect moment for me to make a little announcement I 've been sitting on for some time !;Malfoy;Hermione,Weasley,Ron,Lockhart,Harry,Hagrid,Fred;0.321614583333;938;15
" When young Harry here stepped into Flourish and Blotts today , he only wanted to buy my autobiography - which I shall be happy to present him now , free of charge - " The crowd applauded again . " He had no idea , " Lockhart continued , giving Harry a little shake that made his glasses slip to the end of his nose , " that he would shortly be getting much , much more than my book , Magical Me . He and his schoolmates will , in fact , be getting the real magical me . Yes , ladies and gentlemen , I have great pleasure and pride in announcing that this September , I will be taking up the post of Defense Against the Dark Arts teacher at Hogwarts School of Witchcraft and Wizardry ! ";Lockhart;young;0.288461538462;939;15
" You have these , " Harry mumbled to her , tipping the books into the cauldron . " I 'll buy my own - ";Harry;Hermione,Weasley,Ron,Lockhart,Malfoy,Hagrid,Fred;0.6;942;15
" Bet you loved that , did n't you , Potter ? ";Weasley;Hermione,Ron,Lockhart,Harry,Malfoy,Hagrid,Fred;0.7;943;15
" Famous Harry Potter , " said Malfoy . " Ca n't even go into a bookshop without making the front page . ";Malfoy;Hermione,Weasley,Ron,Lockhart,Harry,Hagrid,Fred;0.5;946;15
" Leave him alone , he did n't want all that ! ";Weasley;Hermione,Ron,Lockhart,Harry,Malfoy,Hagrid,Fred;0.0;947;15
" Potter , you 've got yourself a girlfriend ! ";Malfoy;Hermione,Weasley,Ron,Lockhart,Harry,Hagrid,Fred;0.0;951;15
" Oh , it 's you , " said Ron , looking at Malfoy as if he were something unpleasant on the sole of his shoe . " Bet you 're surprised to see Harry here , eh ? ";Ron;here;-0.183333333333;954;15
" Not as surprised as I am to see you in a shop , Weasley , " retorted Malfoy . " I suppose your parents will go hungry for a month to pay for all those . ";Malfoy;Hermione,Weasley,Ron,Lockhart,Harry,Hagrid,Fred;0.1;955;15
" Ron ! ";Ron;Hermione,Weasley,Lockhart,Harry,Malfoy,Hagrid,Fred;0.0;958;15
said Mr. Weasley , struggling over with Fred and George . " What are you doing ? It 's too crowded in here , let 's go outside . ";Weasley;Hermione,Ron,Lockhart,Harry,Malfoy,Hagrid,Fred;0.0;959;15
" Well , well , well - Arthur Weasley . ";Malfoy;Hermione,Weasley,Ron,Lockhart,Harry,Hagrid,Fred;0.0;960;15
" Lucius , " said Mr. Weasley , nodding coldly .;Weasley;Hermione,Ron,Lockhart,Harry,Malfoy,Hagrid,Fred;0.0;963;15
" Busy time at the Ministry , I hear , " said Mr. Malfoy . " All those raids...I hope they 're paying you overtime ? ";Malfoy;Hermione,Weasley,Ron,Lockhart,Harry,Hagrid,Fred;0.1;964;15
" Obviously not , " Mr. Malfoy said . " Dear me , what 's the use of being a disgrace to the name of wizard if they do n't even pay you well for it ? ";Malfoy;Hermione,Weasley,Ron,Lockhart,Harry,Hagrid,Fred;0.0;966;15
" We have a very different idea of what disgraces the name of wizard , Malfoy , " he said .;Weasley;Hermione,Ron,Lockhart,Harry,Malfoy,Hagrid,Fred;0.0;968;15
" Clearly , " said Mr. Malfoy , his pale eyes straying to Mr. and Mrs. Granger , who were watching apprehensively . " The company you keep , Weasley...and I thought your family could sink no lower . ";Malfoy;Hermione,Weasley,Ron,Lockhart,Harry,Hagrid,Fred;0.0;969;15
Dozens of heavy spellbooks came thundering down on all their heads  ,  there was a yell of , " Get him , Dad ! ";Ron;Hermione,Weasley,Lockhart,Harry,Malfoy,Hagrid,Fred;-0.222222222222;971;15
from Fred or George  ,  Mrs. Weasley was shrieking , " No , Arthur , no ! ";Weasley;Hermione,Ron,Lockhart,Harry,Malfoy,Hagrid,Fred;0.0;972;15
 ,  the crowd stampeded backward , knocking more shelves over  ,  " Gentlemen , please - please ! ";Malfoy;Hermione,Weasley,Ron,Lockhart,Harry,Hagrid,Fred;0.625;973;15
" Break it up , there , gents , break it up - ";Weasley;Hermione,Ron,Lockhart,Harry,Malfoy,Hagrid,Fred;0.0;975;15
" Here , girl - take your book - it 's the best your father can give you - " Pulling himself out of Hagrid 's grip he beckoned to Draco and swept from the shop .;Hagrid;Hermione,Weasley,Ron,Lockhart,Harry,Malfoy,Fred;1.0;981;15
" Yeh should 've ignored him , Arthur , " said Hagrid , almost lifting Mr. Weasley off his feet as he straightened his robes . " Rotten ter the core , the whole family , everyone knows that - no Malfoy 's worth listenin ' ter - bad blood , that 's what it is - come on now - let 's get outta here . ";Hagrid;Yeh;-0.0388888888889;982;15
" A fine example to set for your children...brawling in public...what Gilderoy Lockhart must 've thought - ";Malfoy;Gilderoy;0.416666666667;985;15
" He was pleased , " said Fred . " Did n't you hear him as we were leaving ? He was asking that bloke from the Daily Prophet if he'd be able to work the fight into his report - said it was all publicity - ";Fred;Prophet;0.333333333333;986;15
" Not a word to Molly , " he whispered to Harry as he opened the .;Harry;Weasley,Ginny,Ron;0.0;1007;16
When at last they were all in the car , Mrs. Weasley glanced into the back seat , where Harry , Ron , Fred , George , and Percy were all sitting comfortably side by side , and said , " Muggles do know more than we give them credit for , do n't they ? ";Weasley;Muggle;0.166666666667;1009;16
She and Ginny got into the front seat , which had been stretched so that it resembled a park bench . " I mean , you'd never know it was this roomy from the outside , would you ? ";Ginny;Harry,Weasley,Ron;-0.15625;1010;16
" Molly , dear - ";Ron;Harry,Weasley,Ginny;0.0;1018;16
" No , Arthur - - ";Harry;Weasley,Ginny,Ron;0.0;1019;16
" No one would see - this little button here is an Invisibility Booster I installed - that'd get us up in the air - then we fly above the clouds . We'd be there in ten minutes and no one would be any the wiser - ";Ron;We'd;0.153125;1020;16
" I said no , Arthur , not in broad daylight - ";Harry;Weasley,Ginny,Ron;0.0625;1021;16
" Percy first , " said Mrs. Weasley , looking nervously at the clock overhead , which showed they had only five minutes to disappear casually through the barrier .;Weasley;Harry,Ginny,Ron;0.125;1028;16
" I 'll take Ginny and you two come right after us , " Mrs. Weasley told Harry and Ron , grabbing Ginny 's hand and setting off .;Weasley;Harry,Ginny,Ron;0.285714285714;1031;16
" Let 's go together , we 've only got a minute , " Ron said to Harry .;Ron;Harry,Weasley,Ginny;0.0;1033;16
Both trolleys hit the barrier and bounced backward  ,  Ron 's trunk fell off with a loud thump , Harry was knocked off his feet , and Hedwig 's cage bounced onto the shiny floor , and she rolled away , shrieking indignantly  ,  people all around them stared and a guard nearby yelled , " What in blazes d'you think you 're doing ? ";Harry;Weasley,Ginny,Ron;0.1;1039;16
" Lost control of the trolley , " Harry gasped , clutching his ribs as he got up .;Harry;Weasley,Ginny,Ron;0.0;1040;16
" Why ca n't we get through ? ";Ron;Harry,Weasley,Ginny;0.0;1042;16
" I dunno - ";Harry;Weasley,Ginny,Ron;0.0;1044;16
" We 're going to miss the train , " Ron whispered . " I do n't understand why the gateway 's sealed itself - ";Ron;Harry,Weasley,Ginny;0.0;1047;16
" It 's gone , " said Ron , sounding stunned . " The train 's left . What if Mum and Dad ca n't get back through to us ? Have you got any Muggle money ? ";Ron;Dad;0.0;1053;16
Harry gave a hollow laughed . " The Dursleys have n't given me pocket money for about six years . ";Harry;Dursleys;0.7;1054;16
" Ca n't hear a thing , " he said tensely , " What 're we going to do ? I do n't know how long it 'll take Mum and Dad to get back to us . ";Ron;Harry,Weasley,Ginny;-0.025;1056;16
" I think we'd better go and wait by the car , " said Harry . " We 're attracting too much atten - ";Harry;Weasley,Ginny,Ron;0.3;1059;16
" Harry ! ";Weasley;Harry,Ginny,Ron;0.0;1060;16
said Ron , his eyes gleaming . " The car ! ";Ron;Harry,Weasley,Ginny;0.0;1061;16
" What about it ? ";Harry;Weasley,Ginny,Ron;0.0;1062;16
" We can fly the car to Hogwarts ! ";Ron;Harry,Weasley,Ginny;1.0;1063;16
" But I thought - ";Harry;Weasley,Ginny,Ron;0.0;1064;16
" We 're stuck , right ? And we 've got to get to school , have n't we ? And even underage wizards are allowed to use magic if it 's a real emergency , section nineteen or something of the Restriction of Thingy - ";Ron;Harry,Weasley,Ginny;0.295238095238;1065;16
" But your Mum and Dad ... ";Weasley;Harry,Ginny,Ron;0.0;1066;16
said Harry , pushing against the barrier again in the vain hope that it would give way . " How will they get home ? ";Harry;Weasley,Ginny,Ron;0.0;1067;16
" They do n't need the car ! ";Weasley;Harry,Ginny,Ron;0.0;1068;16
said Ron impatiently . " They know how to Apparate ! You know , just vanish and reappear at home ! They only bother with Floo powder and the car because we 're all underage and we 're not allowed to Apparate yet ... ";Ron;Harry,Weasley,Ginny;0.0;1069;16
" Can you fly it ? ";Harry;Weasley,Ginny,Ron;0.8;1071;16
" No , problem , " said Ron , wheeling his trolley around to face the exit . " C ' mon , let 's go . If we hurry we 'll be able to follow the Hogwarts Express - ";Ron;Hogwarts;0.5;1072;16
" Check that no one 's watching , " said Ron , starting the ignition with another tap of his wand .;Ron;Harry,Weasley,Ginny;0.0;1076;16
" Okay , " he said .;Harry;Weasley,Ginny,Ron;0.5;1078;16
" Let 's go , " said Ron 's voice from his right .;Ron;Harry,Weasley,Ginny;0.285714285714;1082;16
" Uh-oh , " said Ron , jabbing at the Invisibility Booster . " It 's faulty - ";Ron;Harry,Weasley,Ginny;0.0;1085;16
" Hold on ! ";Harry;Weasley,Ginny,Ron;0.0;1089;16
" Now what ? ";Weasley;Harry,Ginny,Ron;0.0;1091;16
" We need to see the train to know what direction to go in , " said Ron .;Ron;Harry,Weasley,Ginny;0.0;1093;16
" Dip back down again - quickly - ";Harry;Weasley,Ginny,Ron;-0.0777777777778;1094;16
" I can see it ! ";Ron;Harry,Weasley,Ginny;0.0;1096;16
Harry yelled . " Right ahead - there ! ";Harry;Weasley,Ginny,Ron;0.357142857143;1097;16
" Due north , " said Ron , checking the compass on the dashboard . " Okay , we 'll just have to check on it every half hour or so - hold on - ";Ron;Harry,Weasley,Ginny;0.0694444444444;1099;16
" All we 've got to worry about now are airplanes , " said Ron .;Ron;Harry,Weasley,Ginny;0.0;1104;16
" Ca n't be much further , can it ? ";Harry;Ron,miserably;0.0;1115;17
croaked Ron , hours later still , as the sun started to sink into their floor of cloud , staining it a deep pink . " Ready for another check on the train ? ";Ron;Harry,miserably;0.025;1116;17
" It 's probably just tired , " said Ron . " It 's never been this far before ... ";Ron;Harry,miserably;-0.15;1121;17
" Not far , " said Ron , more to the car than to Harry , " not far now , " and he patted the dashboard nervously .;Ron;Harry,miserably;0.233333333333;1125;17
" There ! ";miserably;Ron,Harry;0.0;1127;17
Harry shouted , making Ron and Hedwig jump . " Straight ahead ! ";Harry;Ron,miserably;0.25;1128;17
" Come on , " Ron said cajolingly , giving the steering wheel a little shake , " nearly there , come on - ";Ron;Harry,miserably;-0.1875;1131;17
" Come on , " Ron muttered .;Ron;Harry,miserably;0.0;1139;17
" Uh-oh , " said Ron , into the silence .;Ron;Harry,miserably;0.0;1142;17
" Noooooo ! ";Harry;Ron,miserably;0.0;1145;17
" STOP ! STOP ! ";Ron;Harry,miserably;0.0;1148;17
" WATCH OUT FOR THAT TREE ! ";Harry;Ron,miserably;0.0;1150;17
" Are you okay ? ";miserably;Ron,Harry;0.5;1155;17
" My wand , " said Ron , in a shaky voice . " Look at my wand - ";Ron;Harry,miserably;-0.333333333333;1157;17
" What 's happen - ? ";Harry;Ron,miserably;0.0;1161;17
" Aaargh ! ";Ron;Harry,miserably;0.0;1165;17
" Run for it ! ";Harry;Ron,miserably;0.0;1167;17
" We 're done for ! ";Ron;Harry,miserably;0.0;1169;17
" Reverse ! ";Harry;Ron,miserably;0.0;1171;17
" That , " panted Ron , " was close . Well done , car - ";Ron;Harry,miserably;0.0;1173;17
" Come back ! ";Harry;Ron,miserably;0.0;1178;17
Ron yelled after it , brandishing his broken wand . " Dad 'll kill me ! ";Ron;Dad;-0.5;1179;17
" Can you believe our luck ? ";Harry;Ron,miserably;0.0;1181;17
said Ron miserably , bending down to pick up Scabbers . " Of all the trees we could 've hit , we had to get one that hits back . ";miserably;Ron,Harry;-0.0777777777778;1182;17
" Come on , " said Harry wearily , " we'd better get up to the school ... ";Harry;Ron,miserably;0.5;1184;17
" I think the feast 's already started , " said Ron , dropping his trunk at the foot of the front steps and crossing quietly to look through a brightly lit window . " Hey - Harry - come and look - it 's the Sorting ! ";Ron;Harry,miserably;0.0;1187;17
" Hang on ... ";Snape;Harry,enthusiastically,Prophet,Ron,again;0.0;1202;18
Harry muttered to Ron . " There 's an empty chair at the staff table....Where 's Snape ? ";Harry;enthusiastically,Snape,Prophet,Ron,again;-0.1;1203;18
" Maybe he 's ill ! ";Snape;Harry,enthusiastically,Prophet,Ron,again;-0.625;1207;18
" Maybe he 's left , " said Harry , " because he missed out on the Defense Against Dark Arts job again ! ";Harry;enthusiastically,Snape,Prophet,Ron,again;-0.09375;1209;18
" Or he might have been sacked ! ";Snape;Harry,enthusiastically,Prophet,Ron,again;0.0;1210;18
said Ron enthusiastically . " I mean , everyone hates him - ";enthusiastically;Harry,Snape,Prophet,Ron,again;-0.3125;1211;18
" Or maybe , " said a very cold voice right behind them , " he 's waiting to hear why you two did n't arrive on the school train . ";Ron;Harry,enthusiastically,Snape,Prophet,again;-0.298095238095;1212;18
" Follow me , " said Snape .;Snape;Harry,enthusiastically,Prophet,Ron,again;0.0;1216;18
" In ! ";Ron;Harry,enthusiastically,Snape,Prophet,again;0.0;1219;18
" So , " he said softly , " the train is n't good enough for the famous Harry Potter and his faithful sidekick Weasley . Wanted to arrive with a bang , did we , boys ? ";Snape;Harry,enthusiastically,Prophet,Ron,again;0.383333333333;1225;18
" No , sir , it was the barrier at King 's Cross , it - ";Ron;Harry,enthusiastically,Snape,Prophet,again;0.0;1226;18
" Silence ! ";Harry;enthusiastically,Snape,Prophet,Ron,again;0.0;1227;18
said Snape coldly . " What have you done with the car ? ";Snape;Harry,enthusiastically,Prophet,Ron,again;0.0;1228;18
But a moment later , he understood , as Snape unrolled today 's issue of the Evening Prophet . " You were seen , " he hissed , showing them the headline : FLYING FORD ANGLIA MYSTIFIES MUGGLES .;Prophet;Harry,enthusiastically,Snape,Ron,again;0.0;1231;18
He began to read aloud : " Two Muggles in London , convinced they saw an old car flying over the Post Office tower...at noon in Norfolk , Mrs. Hetty Bayliss , while hanging out her washing...Mr . Angus Fleet , of Peebles , reported to police...Six or seven Muggles in all . I believe your father works in the Misuse of Muggle Artifacts Office ? ";Snape;Harry,enthusiastically,Prophet,Ron,again;0.1;1232;18
he said , looking up at Ron and smiling still more nastily . " Dear , dear...his own son ... ";Ron;Harry,enthusiastically,Snape,Prophet,again;0.55;1233;18
" I noticed , in my search of the park , that considerable damage seems to have been done to a very valuable Whomping Willow , " Snape went on .;Snape;Harry,enthusiastically,Prophet,Ron,again;0.15;1236;18
" That tree did more damage to us than we - " Ron blurted out .;Ron;Harry,enthusiastically,Snape,Prophet,again;0.5;1237;18
" Silence ! ";Snape;Harry,enthusiastically,Prophet,Ron,again;0.0;1238;18
snapped Snape again . " Most unfortunately , you are not in my House and the decision to expel you does not rest with me . I shall go and fetch the people who do have that happy power . You will wait here . ";again;Harry,enthusiastically,Snape,Prophet,Ron;0.65;1239;18
" Sit , " she said , and they both backed into chairs by the fire .;Harry;Ron,Professor,Dumbledore,sagely,impatiently,Lee,thirteen-year-old,Dean,Neville;0.0;1249;19
" Explain , " she said , her glasses glinting ominously .;Professor;Harry,Ron,Dumbledore,sagely,impatiently,Lee,thirteen-year-old,Dean,Neville;0.0;1250;19
" - so we had no choice , Professor , we could n't get on the train . ";Ron;Harry,Professor,Dumbledore,sagely,impatiently,Lee,thirteen-year-old,Dean,Neville;0.0;1252;19
" Why did n't you send us a letter by owl ? I believe you have an owl ? ";Harry;Ron,Professor,Dumbledore,sagely,impatiently,Lee,thirteen-year-old,Dean,Neville;0.0;1253;19
" I - I did n't think - ";Ron;Harry,Professor,Dumbledore,sagely,impatiently,Lee,thirteen-year-old,Dean,Neville;0.0;1257;19
" That , " said Professor McGonagall , " is obvious . ";Professor;Harry,Ron,Dumbledore,sagely,impatiently,Lee,thirteen-year-old,Dean,Neville;0.0;1258;19
Then Dumbledore said , " Please explain why you did this . ";Dumbledore;Harry,Ron,Professor,sagely,impatiently,Lee,thirteen-year-old,Dean,Neville;0.0;1265;19
" We 'll go and get our stuff , " said Ron in a hopeless sort of voice .;Ron;Harry,Professor,Dumbledore,sagely,impatiently,Lee,thirteen-year-old,Dean,Neville;0.0;1272;19
" What are you talking about , Weasley ? ";Harry;Ron,Professor,Dumbledore,sagely,impatiently,Lee,thirteen-year-old,Dean,Neville;0.0;1273;19
" Well , you 're expelling us , are n't you ? ";Ron;Harry,Professor,Dumbledore,sagely,impatiently,Lee,thirteen-year-old,Dean,Neville;0.0;1275;19
