Occurrence;From;To;Sentiment;Index;Context
" There 's - got - to - be - a - short - cut , " Ron panted , as they climbed their seventh long staircase and emerged on an unfamiliar landing , where there was nothing but a large painting of a bare stretch of grass hanging on the stone wall .;Ron,they,of grass,;;0.0535714285714;1611;39
" I think it 's this way , " said Hermione , peering down the empty passage to the right .;Hermione,;I,it,it,this way,;0.0100529100529;1612;39
" Ca n't be , " said Ron . " That 's south . Look , you can see a bit of the lake out of the window ... ";Ron,;you,a bit,;0.0;1613;39
" Aha ! ";;;0.0;1619;39
he yelled , seeing Harry , Ron and Hermione . " What villains are these that trespass upon my private lands ! Come to scorn at my fall , perchance ? Draw , you knaves , you dogs ! ";he,Harry,Ron and Hermione,;you,you,these that trespass,;0.0;1620;39
" Are you all right ? ";;you all right,;0.285714285714;1623;39
" Get back , you scurvy braggart ! Back , you rogue ! ";;you,braggart,;0.0;1625;39
" Listen , " said Harry , taking advantage of the knight"s exhaustion , " we 're looking for the North Tower .;we,Harry,the North Tower,;s,;0.0;1628;39
You do n't know the way , do you ? ";You,;;0.0;1629;39
" A quest ! ";;;0.0;1630;39
The knight"s rage seemed to vanish instantly . He clanked to his feet and shouted , " Come follow me , dear friends , and we shall find our goal , or else shall perish bravely in the charge ! ";we,;s,He,;0.0;1631;39
He gave the sword another fruitless tug , tried and failed to mount the fat pony , and cried , " On foot then , good sirs and gentle lady ! On ! On ! ";He,;;0.138020833333;1632;39
" Be of stout heart , the worst is yet to come ! ";;;-1.0;1636;39
" Farewell ! ";;;0.0;1639;39
cried the knight , popping his head into a painting of some sinister-looking monks . " Farewell , my comrades-in-arms ! If ever you have need of noble heart and steely sinew , call upon Sir Cadogan ! ";;you,;0.75;1640;39
" Yeah , we 'll call you , " muttered Ron , as the knight disappeared , " if we ever need someone mental . ";the knight,Ron,;we,you,someone,;-0.1;1641;39
" Sybill Trelawney , Divination teacher " , Harry read . " How 're we supposed to get up there ? ";Harry,;we,we,;0.0;1644;39
" After you , " said Ron , grinning , so Harry climbed the ladder first .;Harry,;;0.25;1647;39
" Where is she ? ";;she,;0.0;1655;40
" Welcome , " it said . " How nice to see you in the physical world at last . ";it,;you,you,the physical world,;0.35;1658;40
" Sit , my children , sit , " she said , and they all climbed awkwardly into armchairs or sank onto pouffes .;she,;;0.0;1662;40
" Welcome to Divination , " said Professor Trelawney , who had seated herself in a winged armchair in front of the fire . " My name is Professor Trelawney . You may not have seen me before . I find that descending too often into the hustle and bustle of the main school clouds my Inner Eye . ";herself,Professor Trelawney,;My name,You,I,Professor Trelawney,me,;0.322222222222;1664;40
Professor Trelawney delicately rearranged her shawl and continued , " So you have chosen to study Divination , the most difficult of all magical arts . I must warn you at the outset that if you do not have the Sight , there is very little I will be able to teach you . Books can take you only so far in this field ... ";Professor Trelawney delicately,;you,I,you,if you,very little I,Books,Divination,you,the outset,the Sight,very little I,you,you,;0.122321428571;1666;40
" Many witches and wizards , talented though they are in the area of loud bangs and smells and sudden disappearings , are yet unable to penetrate the veiled mysteries of the future , " Professor Trelawney went on , her enormous , gleaming eyes moving from face to nervous face . " It is a Gift granted to few . You , boy , " she said suddenly to Neville , who almost toppled off his pouffe , " is your grandmother well ? ";Professor Trelawney,eyes,she,;they,mysteries,It,a Gift,a Gift,your grandmother,;0.075;1668;40
" I think so , " said Neville tremulously .;Neville tremulously,;I,;0.0;1669;40
" I would n't be so sure if I were you , dear , " said Professor Trelawney , the firelight glinting on her long emerald earrings .;the firelight,Professor Trelawney,;I,I,you,;0.225;1670;40
Professor Trelawney continued placidly , " We will be covering the basic methods of Divination this year . The first term will be devoted to reading the tea leaves . Next term we shall progress to palmistry . By the way , my dear , " she shot suddenly at Parvati Patil , " beware a red-haired man . ";Professor Trelawney,she,;We,The first term,Next term we,the basic methods,this year,the tea leaves,a red-haired man,;0.0833333333333;1672;40
" In the summer term , " Professor Trelawney went on , " we shall progress to the crystal ball - if we have finished with fire-omens , that is . Unfortunately , classes will be disrupted in February by a nasty bout of flu . I myself will lose my voice . And around Easter , one of our number will leave us for ever . ";Professor Trelawney,;we,we,classes,I myself,our number,us,my voice,us,;-1.0;1674;40
" I wonder , dear , " she said to Lavender Brown , who was nearest and shrank back in her chair , " if you could pass me the largest silver teapot ? ";she,Brown,;I,you,me the largest silver teapot,;0.0;1676;40
" Thank you , my dear . Incidentally , that thing you are dreading - it will happen on Friday the sixteenth of October . ";;that thing you,it,you,;0.0;1678;40
" Now , I want you all to divide into pairs . Collect a teacup from the shelf , come to me and I will fill it . Then sit down and drink ; drink until only the dregs remain . Swill these around the cup three times with the left hand , then turn the cup upside-down on its saucer ; wait for the last of the tea to drain away , then give your cup to your partner to read . You will interpret the patterns using pages five and six of Unfogging the Future . I shall move among you , helping and instructing . Oh , and dear - " she caught Neville by the arm as he made to stand up , " after you 've broken your first cup , would you be so kind as to select one of the blue patterned ones ? I 'm rather attached to the pink . ";she,he,Neville,;I,me and I,the dregs,You,the patterns,I,you,a teacup,it,hand,the cup,your cup,the patterns,pages,you,you,I,your first cup,you,ones,;0.0194444444444;1680;40
Professor Trelawney swept over to him holding a dustpan and brush and said , " One of the blue ones , then , dear , if you would n't mind ... thank you ... ";Professor Trelawney,him,;you,you,;0.0;1682;40
" Right , " said Ron , as they both opened their books at pages five and six . " What can you see in mine ? ";Ron,;you,you,in mine,;0.285714285714;1685;40
" A load of soggy brown stuff , " said Harry .;Harry,;;0.0;1686;40
" Broaden your minds , my dears , and allow your eyes to see past the mundane ! ";;your minds,your eyes,the mundane,;-0.260416666667;1688;40
" Right , you 've got a wonky sort of cross ... ";;you,a wonky sort,;-0.0047619047619;1691;40
he said , consulting Unfogging the Future . " That means you 're going to have " trials and suffering " - sorry about that - but there"s a thing that could be the sun .;he,s a thing,consulting Unfogging the Future,;you,you,;-0.25;1692;40
that means " great happiness " ...;;;0.75;1694;40
so you 're going to suffer but be very happy ... ";you,;;1.0;1695;40
" You need your Inner Eye testing , if you ask me , " said Ron , and they both had to stifle their laughs as Professor Trelawney gazed in their direction .;Professor Trelawney,;You,your Inner Eye testing,you ask me,;0.0;1696;40
" My turn ... ";;;0.0;1697;40
Ron peered into Harry 's teacup , his forehead wrinkled with effort . " There 's a blob a bit like a bowler hat , " he said . " Maybe you 're going to work for the Ministry of Magic ... ";Ron,he,;a bit,you,;0.5;1698;40
" But this way it looks more like an acorn ... what 's that ? ";;this way it,;0.5;1700;40
He scanned his copy of Unfogging the Future . " ";He,Unfogging the Future,;;0.0;1701;40
A windfall , unexpected gold . " Excellent , you can lend me some . And there 's a thing here , " he turned the cup again , " that looks like an animal . Yeah , if that was its head ... it looks like a hippo ... no , a sheep ... ";he,;you,me,a thing,it,its head,;0.55;1702;40
" Let me see that , my dear , " she said reprovingly to Ron , sweeping over and snatching Harry"s cup from him . Everyone went quiet to watch .;she,Ron,Harry,;me,me,s,Everyone,;0.0;1704;40
" The falcon ... my dear , you have a deadly enemy . ";;you,a deadly enemy,;-0.833333333333;1706;40
" But everyone knows that , " said Hermione in a loud whisper .;Hermione,;everyone,;0.1;1707;40
" Well , they do , " said Hermione . " Everybody knows about Harry and You-Know-Who . ";Hermione,;they,Everybody,;0.0;1709;40
" The club ... an attack . Dear , dear , this is not a happy cup ... ";;;0.8;1714;40
" I thought that was a bowler hat , " said Ron sheepishly .;Ron sheepishly,;I,a bowler hat,;0.0;1715;40
" The skull ... danger in your path , my dear ... ";;;0.0;1716;40
" My dear boy - my poor dear boy - no - it is kinder not to say - no - do n't ask me ... ";;it,me,;-0.4;1720;40
" What is it , Professor ? ";;it,;0.0;1721;40
Everyone had got to their feet , and slowly , they crowded around Harry and Ron 's table , pressing close to Professor Trelawney 's chair to get a good look at Harry"s cup .;Everyone,they,Harry and Ron,Professor Trelawney,Harry,;s,;0.65;1723;40
" My dear , " Professor Trelawney"s huge eyes opened dramatically , " you have the Grim . ";you,Professor Trelawney,;s huge eyes,;-0.3;1724;40
" The what ? ";;;0.0;1725;40
" The Grim , my dear , the Grim ! ";;;-1.0;1728;40
cried Professor Trelawney , who looked shocked that Harry hadn"t understood . ";Professor Trelawney,;t,;-0.7;1729;40
My dear boy , it is an omen - the worst omen - of death ! ";it,;;-1.0;1731;40
" I do n't think it looks like a Grim , " she said flatly .;she,;I,it,it,;-1.0;1736;40
" You 'll forgive me for saying so , my dear , but I perceive very little aura around you . Very little receptivity to the resonances of the future . ";;You,me,I,me,very little aura,;-0.1625;1738;40
" It looks like a Grim if you do this , " he said , with his eyes almost shut , " but it looks more like a donkey from here , " he said , leaning to the left .;he,his eyes,he,;It,you,it,;-0.166666666667;1740;40
" When you 've all finished deciding whether I 'm going to die or not ! ";;you,I,;0.0;1741;40
" I think we will leave the lesson here for today " said Professor Trelawney , in her mistiest voice . " Yes ... please pack away your things ... ";Professor Trelawney,;I,we,we,the lesson,pack away your things,;0.0;1744;40
" Until we meet again , " said Professor Trelawney faintly , " fair fortune be yours . Oh , and dear - " she pointed at Neville , " you 'll be late next time , so mind you work extra hard to catch up . ";she,Professor Trelawney faintly,Neville,;we meet,fair fortune,yours,you,you,late next time,you,;0.0216666666667;1747;40
" Really , what has got into you all today ? ";;;0.0;1752;40
said Professor McGonagall , turning back into herself with a faint pop , and staring around at them all . " Not that it matters , but that 's the first time my transformation 's not got applause from a class . ";Professor McGonagall,;it,my transformation,applause,;-0.0833333333333;1753;40
" Please , Professor , we 've just had our first Divination class , and we were reading the tea leaves , and - ";;we,we,the tea,our first Divination class,the tea,;0.25;1756;40
" Ah , of course , " said Professor McGonagall , suddenly frowning . " There is no need to say any more , Miss Granger . Tell me , which of you will be dying this year ? ";Professor McGonagall,;you,no need,me,this year,;0.5;1757;40
" Me , " said Harry , finally .;Harry,;;0.0;1759;40
" I see , " said Professor McGonagall , fixing Harry with her beady eyes . " Then you should know , Potter , that Sybill Trelawney has predicted the death of one student a year since she arrived at this school . None of them has died yet . Seeing death omens is her favourite way of greeting a new class . If it were not for the fact that I never speak ill of my colleagues - " Professor McGonagall broke off , and they saw that her nostrils had gone white .;Professor McGonagall,they,her nostrils,;I,you,Sybill Trelawney,she,them,death omens,it,I,the death,a year,death omens,her favourite way,a new class,ill,;-0.121212121212;1760;40
She went on , more calmly , " Divination is one of the most imprecise branches of magic . I shall not conceal from you that I have very little patience with it . True Seers are very rare , and Professor Trelawney ... ";She,;Divination,I,you,I,True Seers,I,very little patience,;0.332708333333;1761;40
She stopped again , and then said , in a very matter-of-fact tone , " You look in excellent health to me , Potter , so you will excuse me if I do n't let you off homework today . I assure you that if you die , you need not hand it in . ";She,;You,you,me,I,I,you,you,me,I,you off homework today,you,you die,it,;0.6;1762;40
Ron still looked worried , and Lavender whispered , " But what about Neville 's cup ? ";Ron still,Lavender,;;0.0;1767;40
" Ron , cheer up , " said Hermione , pushing a dish of stew towards him . " You heard what Professor McGonagall said . ";Hermione,;You,Professor McGonagall,;0.0;1769;40
Ron spooned stew onto his plate and picked up his fork but didn"t start .;Ron,;;0.0;1770;40
" Harry , " he said , in a low , serious voice , " you have n't seen a great black dog anywhere , have you ? ";he,;you,a great black dog,you,;0.075;1771;40
" Yeah , I have , " said Harry . " I saw one the night I left the Dursleys . ";Harry,;I,I,one the night I,one the night I,the Dursleys,;0.0;1772;40
" Probably a stray " said Hermione calmly .;Hermione calmly,;;0.0;1774;40
" Hermione , if Harry 's seen a Grim , that 's - that 's bad , " he said . " My - my Uncle Bilius saw one and - and he died twenty-four hours later ! ";he,;Harry,a Grim,my Uncle Bilius,he,twenty-four hours,;-0.673611111111;1776;40
" Coincidence , " said Hermione airily , pouring herself some pumpkin juice .;Hermione airily,;;0.0;1777;40
" You do n't know what you 're talking about ! ";;You,you,;0.0;1778;40
said Ron , starting to get angry . " Grims scare the living daylights out of most wizards ! ";Ron,;Grims,the living daylights,;0.0;1779;40
" There you are , then , " said Hermione in a superior tone . " They see the Grim and die of fright . The Grim 's not an omen , it 's the cause of death ! And Harry 's still with us because he 's not stupid enough to see one and think , right , well , I'd better pop my clogs then ! ";Hermione,;you,They,The Grim,it,us,he,of fright,the cause,he,my clogs,;-0.20612244898;1780;40
" I think Divination seems very woolly " she said , searching for her page . " A lot of guesswork , if you ask me . ";she,;I,you ask me,;0.2;1782;40
" There was nothing woolly about the Grim in that cup ! ";;;-1.0;1783;40
" You did n't seem quite so confident when you were telling Harry it was a sheep , " said Hermione coolly .;Hermione coolly,;You,you,Harry it,Harry it,a sheep,;0.5;1785;40
" Professor Trelawney said you did n't have the right aura ! You just do n't like being rubbish at something for a change ! ";;Professor Trelawney,you,You,you,the right aura,rubbish at something,;0.446428571429;1786;40
" If being good at Divination means I have to pretend to see death omens in a lump of tea leaves , I 'm not sure I 'll be studying it much longer ! That lesson was absolute rubbish compared to my Arithmancy class ! ";;at Divination,I,of tea,I,not sure I,That lesson,absolute rubbish,I,death omens,not sure I,it,absolute rubbish,;0.5;1789;40
" What 's she talking about ? ";;she,she,;0.0;1792;40
he said to Harry . " She has n't been to an Arithmancy class yet . ";he,Harry,;She,;0.0;1793;40
" C ' mon , now , get a move on ! ";;a move,;0.0;1804;41
he called , as the class approached . " Got a real treat for yeh today ! Great lesson comin " up !;he,the class,;Great lesson,a real treat,;0.578125;1805;41
Right , follow me ! ";;;0.357142857143;1807;41
" Everyone gather round the fence here ! ";;Everyone gather,the fence,;-0.25;1811;41
he called . " That 's it - make sure yeh can see . Now , firs " thing yeh 'll want ter do is open yer books - ";he,thing yeh,;sure yeh,it,sure yeh,;0.25;1812;41
" How ? ";;;0.0;1813;41
" Eh ? ";;;0.0;1815;41
" How do we open our books ? ";;we open our books,;0.0;1817;41
" Hasn " - hasn " anyone bin able ter open their books ? ";;;0.25;1821;41
" Yeh 've got ter stroke ' em , " said Hagrid , as though this was the most obvious thing in the world . " Look ... ";Hagrid,;Yeh,ter stroke,;0.25;1824;41
" Oh , how silly we 've all been ! ";;silly we,;-0.625;1827;41
Malfoy sneered . " We should have stroked them ! Why did n't we guess ! ";Malfoy,;We,we,them,;0.0;1828;41
" I ... I thought they were funny , " Hagrid said uncertainly to Hermione .;Hagrid,;I,they,they,;0.25;1829;41
" Oh , tremendously funny ! ";;;0.3125;1830;41
said Malfoy . " Really witty , giving us books that try and rip our hands off ! ";Malfoy,;us,us,that try,our hands,;1.0;1831;41
" Shut up , Malfoy , " said Harry quietly .;Harry quietly,;;0.0;1832;41
Hagrid was looking downcast and Harry wanted Hagrid"s first lesson to be a success .;Hagrid,Harry,;a success,;0.275;1833;41
" Righ " then , " said Hagrid , who seemed to have lost his thread , " so ...;;Hagrid,his thread,;0.0;1834;41
so yeh 've got yer books an " ... an " ...;so yeh 've,yer,;;0.0;1835;41
So I 'll go an " get ' em . Hang on ... ";I,;;0.0;1838;41
" God , this place is going to the dogs , " said Malfoy loudly . " That oaf teaching classes , my father 'll have a fit when I tell him - ";Malfoy loudly,;this place,my father,I,him,;0.4;1840;41
" Shut up , Malfoy " Harry repeated .;Harry,;;0.0;1841;41
" Careful , Potter , there 's a Dementor behind you - ";;a Dementor,;-0.25;1842;41
" Oooooooh ! ";;;0.0;1843;41
" Gee up , there ! ";;;0.0;1849;41
" Hippogriffs ! ";;;0.0;1852;41
Hagrid roared happily , waving a hand at them . " Beau'iful , aren " they ? ";Hagrid,;;0.0;1853;41
Once you had got over the first shock of seeing something that was half horse , half bird , you started to appreciate the Hippogriffs " gleaming coats , changing smoothly from feather to hair , each of them a different colour : stormy grey , bronze , a pinkish roan , gleaming chestnut and inky black .;you,you,the Hippogriffs,;coats,chestnut and inky black,;-0.05;1855;41
" So , " said Hagrid , rubbing his hands together and beaming around , " if yeh wan " ter come a bit nearer ... ";Hagrid,;;0.0;1856;41
" Now , firs " thing yeh gotta know abou " Hippogriffs is they 're proud , " said Hagrid . " Easily offended , Hippogriffs are . Do n't never insult one , ' cause it might be the last thing yeh do . ";Hagrid,;Hippogriffs,they,they,Hippogriffs,cause it,the last thing yeh,the last thing yeh,;0.4;1859;41
" Yeh always wait fer the Hippogriff ter make the firs " move , " Hagrid continued . ";;Yeh always,Hagrid,;0.0;1861;41
Yeh walk towards him , and yeh bow , an " yeh wait . If he bows back , yeh 're allowed ter touch him . If he doesn " bow , then get away from him sharpish , ' cause those talons hurt . ";Yeh,those talons,;he,yeh,he,ter touch him,;0.0;1863;41
" Right - who wants ter go first ? ";;ter go,;0.245238095238;1864;41
" No one ? ";;;0.0;1868;41
" I 'll do it , " said Harry .;Harry,;I,it,;0.0;1870;41
There was an intake of breath from behind him and both Lavender and Parvati whispered , " Oooh , no , Harry , remember your tea leaves ! ";Parvati,;your tea leaves,;-0.5;1871;41
" Good man , Harry ! ";;;0.8125;1874;41
roared Hagrid . " Right then - let 's see how yeh get on with Buckbeak . ";Hagrid,;;0.285714285714;1875;41
" Easy now , Harry , " said Hagrid quietly . " Yeh 've got eye contact , now try not ter blink - Hippogriffs don " trust yeh if yen blink too much ... ";trust yeh,Hagrid quietly,;Yeh,Hippogriffs,eye contact,blink,;0.266666666667;1879;41
" Tha 's it , " said Hagrid . " Tha 's it , Harry ... now , bow ... ";Hagrid,;;0.0;1882;41
" Ah , " said Hagrid , sounding worried . " Right - back away , now , Harry , easy does it - ";Hagrid,;;0.239682539683;1887;41
" Well done , Harry ! ";;;0.0;1889;41
said Hagrid , ecstatic . " Right - yeh can touch him ! Pat his beak , go on ! ";Hagrid,;yeh,him,;0.446428571429;1890;41
" Righ " then , Harry , " said Hagrid , " I reckon he migh " let yeh ride him ! ";I,he,Harry,;Hagrid,yeh ride him,;0.0;1894;41
" Yeh climb up there , jus " behind the wing joint , " said Hagrid , " an " mind yeh don " pull any of his feathers out , he won " like that ... ";he,;Yeh,Hagrid,;-0.4;1897;41
" Go on , then ! ";;;0.0;1901;41
" Good work , Harry ! ";;;0.8125;1906;41
roared Hagrid , as everyone except Malfoy , Crabbe and Goyle cheered . " OK , who else wants a go ? ";Crabbe and Goyle,;;0.35;1907;41
" This is very easy , " Malfoy drawled , loud enough for Harry to hear him . " I knew it must have been , if Potter could do it ... I bet you 're not dangerous at all , are you ? ";Malfoy,;I,it,Potter,I,you,it,it,you,you,;0.0158333333333;1914;42
he said to the Hippogriff . " Are you , you ugly great brute ? ";he,the Hippogriff,;you,;0.05;1915;42
" I 'm dying ! ";;I,;0.0;1917;42
Malfoy yelled , as the class panicked . " I 'm dying , look at me ! It 's killed me ! ";Malfoy,the class,;I,It,me,;0.0;1918;42
" Yer not dyin ' ! ";;Yer not,;0.0;1919;42
said Hagrid , who had gone very white . " Someone help me - gotta get him outta here - ";Hagrid,;get him,get him,;0.0;1920;42
" They should sack him straight away ! ";;They,him,;0.25;1925;42
" It was Malfoy 's fault ! ";;It,Malfoy,;0.0;1927;42
" I 'm going to see if he 's OK ! ";;I,he,;0.625;1931;42
" D'you think he 'll be all right ? ";;he,he,all right,;0.285714285714;1934;42
" ' Course he will , Madam Pomfrey can mend cuts in about a second , " said Harry , who had had far worse injuries mended magically by the matron .;injuries,Harry,;Course he,Madam Pomfrey,cuts,;-0.1;1936;42
" That was a really bad thing to happen in Hagrid 's first class , though , was n't it ? ";;a really bad thing,;-0.491666666667;1937;42
said Ron , looking worried . " Trust Malfoy to mess things up for him ... ";Ron,;things,;0.0;1938;42
" They would n't sack him , would they ? ";;They,him,they,;0.0;1940;42
" They'd better not , " said Ron , who wasn"t eating either .;Ron,;t,;0.5;1942;42
" Well , you ca n't say it was n't an interesting first day back , " said Ron gloomily .;Ron gloomily,;you,it,it,;0.25;1946;42
" There 's a light on in Hagrid 's window , " Harry said suddenly .;Harry,;a light,;0.4;1948;42
" If we hurried , we could go down and see him , it 's still quite early ... ";;we,we,it,him,;-0.0277777777778;1950;42
" I do n't know , " Hermione said slowly , and Harry saw her glance at him .;Hermione,Harry,;I,;0.0;1951;42
" I 'm allowed to walk across the grounds , " he said pointedly . " Sirius Black has n't got past the Dementors here , has he ? ";he,;I,Sirius Black,the Dementors here,he,;-0.208333333333;1952;42
When they reached Hagrid 's hut , they knocked , and a voice growled , " C ' min . ";they,they,a voice,Hagrid,;;0.0;1955;42
" ' Spect it 's a record , " he said thickly , when he recognised them . " Don " reckon they 've ever had a teacher who on'y lasted a day before . ";he,he,they,;Spect it,a record,;0.0;1958;42
" You have n't been sacked , Hagrid ! ";;You,;0.0;1959;42
" Not yet , " said Hagrid miserably , taking a huge gulp of whatever was in the tankard . " But ' sonly a matter o " time , i ' n't it , after Malfoy ... ";Hagrid miserably,Malfoy,;;0.4;1961;42
" How is he ? ";;he,;0.0;1962;42
said Ron , as they all sat down . " It was n't serious , was it ? ";Ron,;It,it,;-0.244444444444;1963;42
" Madam Pomfrey fixed him best she could , " said Hagrid dully , " but he 's sayin " it 's still agony ...;it,Hagrid dully,;Madam Pomfrey,him best she,him best she,he,sayin,;0.55;1964;42
moanin " ... ";;;0.0;1966;42
" He 's faking it , " said Harry at once . " Madam Pomfrey can mend anything . She regrew half my bones last year . Trust Malfoy to milk it for all it 's worth . ";Harry,;He,it,Madam Pomfrey,She,it,all it,my bones last year,it,all it,;0.0444444444444;1967;42
" School gov'nors have bin told , o " course , " said Hagrid miserably . ";;School gov'nors,Hagrid miserably,;0.0;1968;42
jus " thought it'd make a good firs " lesson ...;;it'd make a good firs,;0.65;1972;42
s'all my fault ... ";;;0.0;1973;42
" It 's all Malfoy 's fault , Hagrid ! ";;It,all Malfoy,;0.0;1974;42
" We 're witnesses , " said Harry . " You said Hippogriffs attack if you insult them . It 's Malfoy 's problem he was n't listening . We 'll tell Dumbledore what really happened . ";Harry,;We,witnesses,You,you,It,problem he,We,Hippogriffs attack,them,Malfoy,Dumbledore,;0.0;1976;42
" Yeah , do n't worry , Hagrid , we 'll back you up , " said Ron .;Ron,;we,you,;0.0;1977;42
" I think you 've had enough to drink , Hagrid , " said Hermione firmly .;Hermione firmly,;I,you,you,;0.0;1980;42
" Ar , maybe she 's right , " said Hagrid , letting go of Harry and Ron , who both staggered away , rubbing their ribs .;Hagrid,Harry and Ron,;she,right,;0.285714285714;1982;42
" What 's he done ? ";;he,he,;0.0;1985;42
" Stuck his head in the water barrel , " said Hermione , putting the tankard away .;Hermione,;his head,;0.0;1987;42
" Tha 's better , " he said , shaking his head like a dog and drenching them all . " Listen , it was good of yeh ter come an " see me , I really - ";he,;it,good of yeh ter come,;0.383333333333;1989;42
" WHAT D'YEH THINK YOU'RE DOIN ' , EH ? ";;D'YEH,YOU'RE,YOU'RE,;0.0;1991;42
he roared , so suddenly that they jumped a foot in the air . " YEH'RE NOT TO GO WANDERIN " AROUND AFTER DARK , HARRY !;he,they,;WANDERIN,;-0.1875;1992;42
AN " YOU TWO ! LETTIN " HIM ! ";;;0.0;1993;42
" C ' mon ! ";;;0.0;1995;42
Hagrid said angrily . " I 'm takin " yer all back up ter school , an " don " let me catch yeh walkin " down ter see me after dark again . I 'm not worth that ! ";Hagrid,me,yeh,;I,see me,I,see me,;-0.00173611111111;1996;42
" How is it , Draco ? ";;it,;0.0;2004;43
simpered Pansy Parkinson . " Does it hurt much ? ";Pansy Parkinson,;it,it,;0.1;2005;43
" Yeah , " said Malfoy , putting on a brave sort of grimace .;Malfoy,;;0.8;2006;43
" Settle down , settle down , " said Professor Snape idly .;Professor Snape idly,;;-0.155555555556;2008;43
Harry and Ron scowled at each other ; Snape would n't have said " settle down " if they'd walked in late , he'd have given them detention .;Harry and Ron,Snape,if they'd,he'd,them,;;-0.193518518519;2009;43
But Malfoy had always been able to get away with anything in Snape"s classes ; Snape was Head of Slytherin house , and generally favoured his own students before all others .;Malfoy,;s,Snape,Head,his own students,;0.55;2010;43
" Sir , " Malfoy called , " sir , I 'll need help cutting up these daisy roots , because of my arm - ";Malfoy,;I,help,help,;-0.6;2013;43
" Weasley , cut up Malfoy 's roots for him , " said Snape , without looking up .;Snape,;;0.0;2014;43
" There 's nothing wrong with your arm , " he hissed at Malfoy .;he,Malfoy,;nothing,;-0.5;2016;43
" Weasley , you heard Professor Snape , cut up these roots . ";;you,Professor Snape,;0.0;2018;43
" Professor , " drawled Malfoy , " Weasley 's mutilating my roots , sir . ";Malfoy,;my roots,;0.0;2020;43
" Change roots with Malfoy , Weasley . ";;;0.0;2022;43
" But sir - ! ";;;0.0;2023;43
" Now , " said Snape in his most dangerous voice .;Snape,;;-0.05;2025;43
" And , sir , I 'll need this Shrivelfig skinned , " said Malfoy , his voice full of malicious laughter .;Malfoy,;I,this Shrivelfig,this Shrivelfig,;0.35;2027;43
" Potter , you can skin Malfoy 's Shrivelfig , " said Snape , giving Harry the look of loathing he always reserved just for him .;of loathing he,Snape,Harry,;you,Malfoy,;0.0;2028;43
" Seen your pal Hagrid lately ? ";;your pal Hagrid lately,;0.0;2032;43
" None of your business , " said Ron jerkily , without looking up .;Ron jerkily,;;0.0;2034;43
" I 'm afraid he wo n't be a teacher much longer , " said Malfoy , in a tone of mock sorrow . " Father 's not very happy about my injury - ";Malfoy,;I,afraid he,afraid he,a teacher,;0.166666666667;2035;43
" Keep talking , Malfoy , and I 'll give you a real injury , " snarled Ron .;Ron,;I,you a real injury,;0.1;2036;43
" - he 's complained to the school governors . And to the Ministry of Magic . Father 's got a lot of influence , you know . And a lasting injury like this - " he gave a huge , fake sigh , " who knows if my arm 'll ever be the same again ? ";he,;he,Father,you,a lot,my arm,;0.0166666666667;2037;43
" So that 's why you 're putting it on , " said Harry , accidentally beheading a dead caterpillar because his hand was shaking in anger . " To try and get Hagrid sacked . ";his hand,Harry,;you,it,it,Hagrid,Hagrid,;-0.45;2038;43
" Well , " said Malfoy , lowering his voice to a whisper , " partly , Potter . But there are other benefits , too . Weasley , slice my caterpillars for me . ";Malfoy,;other benefits,my caterpillars,;-0.125;2039;43
" Orange , Longbottom , " said Snape , ladling some up and allowing it to splash back into the cauldron , so that everyone could see . " Orange . Tell me , boy , does anything penetrate that thick skull of yours ? Did n't you hear me say , quite clearly , that only one rat spleen was needed ? Did n't I state plainly that a dash of leech juice would suffice ? What do I have to do to make you understand , Longbottom ? ";that everyone,Snape,;you,me,one rat spleen,I,of leech juice,I,you,me,anything penetrate,me,I,you,;-0.1;2043;43
" Please , sir , " said Hermione , " please , I could help Neville put it right - ";Hermione,;I,Neville,it,Neville,it,;0.285714285714;2046;43
" I do n't remember asking you to show off , Miss Granger , " said Snape coldly , and Hermione went as pink as Neville . " Longbottom , at the end of this lesson we will feed a few drops of this potion to your toad and see what happens . Perhaps that will encourage you to do it properly . ";Hermione,;I,you,this lesson we,a few drops,encourage you,it,;-0.15;2047;43
" Help me ! ";;me,;0.0;2049;43
" Hey , Harry , " said Seamus Finnigan , leaning over to borrow Harry"s brass scales , " have you heard ?;you,Seamus Finnigan,borrow Harry,;s,scales,;0.0;2051;43
Daily Prophet this morning - they reckon Sirius Black 's been sighted . ";they,Sirius Black,;;-0.0833333333333;2052;43
" Where ? ";;;0.0;2053;43
" Not too far from here , " said Seamus , who looked excited . " It was a Muggle who saw him . ' Course , she did n't really understand . The Muggles think he 's just an ordinary criminal , do n't they ? So she ' phoned the telephone hotline . By the time the Ministry of Magic got there , he was gone . ";Seamus,;It,she,The Muggles,he,she,Magic,he,a Muggle,him,he,the telephone hotline,the Ministry,;0.0541666666667;2056;43
" Not too far from here ... ";;;0.1;2057;43
He turned around and saw Malfoy watching closely . " What , Malfoy ? Need something else skinning ? ";He,Malfoy,;something,;0.0;2059;43
" Thinking of trying to catch Black single-handed , Potter ? ";;Black,;-0.166666666667;2062;43
" Yeah , that 's right , " said Harry offhandedly .;Harry offhandedly,;right,;0.285714285714;2063;43
" Of course , if it was me , " he said quietly , " I'd have done something before now . I would n't be staying in school like a good boy , I'd be out there looking for him . ";he,;it,me,I'd,I,I'd,something,in school,;0.65;2065;43
